"","m/z","RT","compound_name","lipid_species","lipid_class","sample","intensity","treatment","polarity"
"1373",952.693694875459,1022.475,"DGDG 35:0","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1374",959.736976785191,1019.325,"S_DGCC 48:5","S_DGCC","IP_DAG","Orbi_1230",0,"Control","positive"
"1375",965.648789189469,1004.43,"PDPT 43:2 +4O","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1376",966.69131753805,1004.43,"SQDG 42:1 +1O","SQDG","IP_DAG","Orbi_1230",900552.327848175,"Control","positive"
"1377",976.692991409627,1007.52,"DGDG 37:2","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1378",977.733964962712,1027.75,"S_DGCC 44:0 +4O","S_DGCC","IP_DAG","Orbi_1230",2899037.92133896,"Control","positive"
"1379",978.709106646603,1028.125,"DGDG 37:1","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1380",986.722633983627,1028.36,"TAG 62:17","TAG","TAG","Orbi_1230",4595930.07164516,"Control","positive"
"1381",990.708840051939,1020.78,"DGDG 38:2","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1382",991.740457489346,1022.51,"PDPT 47:1 +2O","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1383",992.707182797366,1007.265,"SQDG 44:2 +1O","SQDG","IP_DAG","Orbi_1230",662776.282037791,"Control","positive"
"1384",1018.72350715873,1008.81,"SQDG 46:3 +1O","SQDG","IP_DAG","Orbi_1230",112120.047671789,"Control","positive"
"1385",1038.7590816047,1010.505,"PG 49:2 +4O","PG","IP_DAG","Orbi_1230",0,"Control","positive"
"1386",1048.75832572324,1022.58,"TAG 64:16 +2O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1387",1068.7384456584,1004.57,"DGDG 40:1 +3O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1388",1074.77333724104,1025.58,"TAG 66:17 +2O","TAG","TAG","Orbi_1230",207446.291418887,"Control","positive"
"1389",1094.75367331052,1010.445,"DGDG 42:2 +3O","DGDG","IP_DAG","Orbi_1230",1500808.78463963,"Control","positive"
"1390",1120.76981486565,1010.4,"DGDG 44:3 +3O","DGDG","IP_DAG","Orbi_1230",1028113.61161537,"Control","positive"
"1391",1148.8007953543,1025.04,"DGDG 46:3 +3O","DGDG","IP_DAG","Orbi_1230",1588944.7228827,"Control","positive"
"1392",1156.80675079887,1019.485,"DGDG 48:5 +2O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1393",446.399417466188,664.269,"WaxEster 29:5","WaxEster","IP_DAG","Orbi_1230",9710216.56337499,"Control","positive"
"1394",756.49310735764,681.3525,"SQDG 28:0","SQDG","IP_DAG","Orbi_1230",52552024.090258,"Control","positive"
"1395",808.524481555844,711.7455,"SQDG 32:2","SQDG","IP_DAG","Orbi_1230",28650211.2190651,"Control","positive"
"1396",832.52428907427,693.042,"SQDG 34:4","SQDG","IP_DAG","Orbi_1230",16397425.2552613,"Control","positive"
"1397",837.479948409279,692.1365,"S_DGCC 35:7 +4O","S_DGCC","IP_DAG","Orbi_1230",1942097.16395101,"Control","positive"
"1398",952.599632879631,699.8635,"DGDG 36:7","DGDG","IP_DAG","Orbi_1230",13576136.2917544,"Control","positive"
"1399",760.551281874466,697.134,"TAG 45:11","TAG","TAG","Orbi_1230",0,"Control","positive"
"1400",924.476272616398,694.007,"SQDG 38:10 +3O","SQDG","IP_DAG","Orbi_1230",507123.738222683,"Control","positive"
"1401",464.37371477766,687.949,"WaxEster 28:5 +2O","WaxEster","IP_DAG","Orbi_1230",837131.284104036,"Control","positive"
"1402",474.430827986917,664.962,"WaxEster 31:5","WaxEster","IP_DAG","Orbi_1230",3640241.77624854,"Control","positive"
"1403",625.478879091346,697.47,"CoprostanolEsters 11:1 +3O","CoprostanolEsters","IP_MAG","Orbi_1230",56897.3606563046,"Control","positive"
"1404",629.473721880674,665.9965,"CoprostanolEsters 10:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",348400.315695832,"Control","positive"
"1405",386.399298193174,712.8125,"WaxEster 24:0","WaxEster","IP_DAG","Orbi_1230",2595515.20320068,"Control","positive"
"1406",761.448630442977,680.153,"S_DGCC 29:3 +4O","S_DGCC","IP_DAG","Orbi_1230",7424659.74671219,"Control","positive"
"1407",787.53198486259,701.5785,"PDPT 35:3","PDPT","IP_DAG","Orbi_1230",430386.098832496,"Control","positive"
"1408",792.474228366084,658.2265,"DGDG 24:3","DGDG","IP_DAG","Orbi_1230",14053972.8919954,"Control","positive"
"1409",794.489591890465,705.859,"DGDG 24:2","DGDG","IP_DAG","Orbi_1230",4700387.88687663,"Control","positive"
"1410",811.532332289245,713.4375,"PDPT 37:5","PDPT","IP_DAG","Orbi_1230",1235226.67107887,"Control","positive"
"1411",813.479714444238,711.0135,"S_DGCC 33:5 +4O","S_DGCC","IP_DAG","Orbi_1230",4141829.8518035,"Control","positive"
"1412",854.584071097337,707.8595,"DGDG 28:0","DGDG","IP_DAG","Orbi_1230",748935.85657431,"Control","positive"
"1413",868.512383702258,660.036,"PE 44:12 +2O","PE","IP_DAG","Orbi_1230",412072.750864601,"Control","positive"
"1414",873.474758640418,657.328,"PDPT 40:11 +2O","PDPT","IP_DAG","Orbi_1230",949541.890005822,"Control","positive"
"1415",876.562174303492,663.8775,"BLL 42:11","BLL","IP_DAG","Orbi_1230",6086196.698946,"Control","positive"
"1416",902.494617174842,695.175,"SQDG 36:7 +3O","SQDG","IP_DAG","Orbi_1230",1679206.75410757,"Control","positive"
"1417",950.583849522699,649.756,"DGDG 36:8","DGDG","IP_DAG","Orbi_1230",4905403.77534802,"Control","positive"
"1418",562.504449615305,844.648,"WaxEster 32:0 +4O","WaxEster","IP_DAG","Orbi_1230",2556203.14075577,"Control","positive"
"1419",838.570883830598,841.398,"SQDG 34:1","SQDG","IP_DAG","Orbi_1230",3260098.96381185,"Control","positive"
"1420",884.539153245109,841.609,"SQDG 34:2 +3O","SQDG","IP_DAG","Orbi_1230",80582.1937007135,"Control","positive"
"1421",814.459130572764,844.4,"DGDG 26:6","DGDG","IP_DAG","Orbi_1230",490832.852125528,"Control","positive"
"1422",837.55284566616,844.6315,"S_DGCC 37:5 +2O","S_DGCC","IP_DAG","Orbi_1230",287830.176584221,"Control","positive"
"1423",900.60861028463,844.648,"SQDG 36:0 +2O","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1424",824.461087344155,881.366,"SQDG 34:8","SQDG","IP_DAG","Orbi_1230",369763.227323619,"Control","positive"
"1425",1018.61011567842,878.7075,"DGDG 40:10 +1O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1426",778.604349624269,880.3885,"MGDG 33:0 +1O","MGDG","IP_DAG","Orbi_1230",86588.2935333458,"Control","positive"
"1427",821.608870853783,880.127,"PDPT 37:0","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1428",849.694585487289,1132.325,"CoprostanolEsters 26:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",24603850.6295993,"Control","positive"
"1429",934.785982601578,1129.425,"TAG 57:8","TAG","TAG","Orbi_1230",2016218.59300235,"Control","positive"
"1430",1084.90628083928,1129.68,"UQ13:13","UQ13:13","ubiquinone","Orbi_1230",128393.643321476,"Control","positive"
"1431",1024.83297346194,1132.335,"TAG 64:12","TAG","TAG","Orbi_1230",139347.287265503,"Control","positive"
"1432",694.671440914415,1133.88,"WaxEster 44:2 +2O","WaxEster","IP_DAG","Orbi_1230",11826501.4228691,"Control","positive"
"1433",904.774903423588,1132.02,"PA 49:0","PA","IP_DAG","Orbi_1230",190706.711600971,"Control","positive"
"1434",1013.79464327931,1130.83,"PDPT 51:2","PDPT","IP_DAG","Orbi_1230",197504.742546503,"Control","positive"
"1435",987.78042625324,1130.135,"PDPT 49:1","PDPT","IP_DAG","Orbi_1230",65070.6083185302,"Control","positive"
"1436",1020.75019931535,1130.12,"TAG 59:11 +4O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1437",734.70191422975,1131.795,"WaxEster 47:3 +2O","WaxEster","IP_DAG","Orbi_1230",565623.055120951,"Control","positive"
"1438",720.686492459903,1131.535,"WaxEster 46:3 +2O","WaxEster","IP_DAG","Orbi_1230",861668.831538838,"Control","positive"
"1439",1040.81449217059,1129.365,"TAG 60:8 +4O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1440",1050.84725245434,1134.11,"TAG 66:13","TAG","TAG","Orbi_1230",0,"Control","positive"
"1441",1096.64376454825,1130.86,"DGDG 42:9 +4O","DGDG","IP_DAG","Orbi_1230",310340.685572054,"Control","positive"
"1442",324.201543783035,77.4769,"MAG 11:1 +3O","MAG","IP_MAG","Orbi_1230",39901115.9503775,"Control","positive"
"1443",322.185972058911,74.1427,"MAG 11:2 +3O","MAG","IP_MAG","Orbi_1230",4497427.8748803,"Control","positive"
"1444",338.180775291765,74.301,"MAG 11:2 +4O","MAG","IP_MAG","Orbi_1230",13483135.0921363,"Control","positive"
"1445",274.164771511476,74.1427,"MAG 10:3 +1O","MAG","IP_MAG","Orbi_1230",2820308.56636996,"Control","positive"
"1446",674.512970428712,914.5945,"WaxEster 44:12 +2O","WaxEster","IP_DAG","Orbi_1230",1239407.1246129,"Control","positive"
"1447",845.653225072303,935.796,"S_DGCC 38:0 +1O","S_DGCC","IP_DAG","Orbi_1230",5106055.11001159,"Control","positive"
"1448",1014.66664630689,922.599,"PG 48:7 +4O","PG","IP_DAG","Orbi_1230",1847393.47556579,"Control","positive"
"1449",820.677866535403,935.721,"PA 43:0","PA","IP_DAG","Orbi_1230",12420821.6487913,"Control","positive"
"1450",532.508862352416,938.4385,"WaxEster 35:4","WaxEster","IP_DAG","Orbi_1230",145593.803405361,"Control","positive"
"1451",520.508721455647,946.289,"WaxEster 34:3","WaxEster","IP_DAG","Orbi_1230",2457978.00197918,"Control","positive"
"1452",502.483273677224,950.225,"WaxEster 30:0 +2O","WaxEster","IP_DAG","Orbi_1230",1305872.99595886,"Control","positive"
"1453",550.519732061733,938.7995,"WaxEster 35:3 +1O","WaxEster","IP_DAG","Orbi_1230",2806494.33146884,"Control","positive"
"1454",590.535658509664,917.7455,"WaxEster 34:0 +4O","WaxEster","IP_DAG","Orbi_1230",1662299.19817786,"Control","positive"
"1455",536.504101670992,911.5,"WaxEster 34:3 +1O","WaxEster","IP_DAG","Orbi_1230",7227473.38443821,"Control","positive"
"1456",651.567172926473,919.0205,"CoprostanolEsters 15:0 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",886882.779293985,"Control","positive"
"1457",677.58303705656,926.1645,"CoprostanolEsters 17:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",1095346.89117437,"Control","positive"
"1458",733.645593913848,916.391,"CoprostanolEsters 21:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",238621.12119803,"Control","positive"
"1459",744.590902903891,953.714,"UQ8:8","UQ8:8","ubiquinone","Orbi_1230",869357.684204496,"Control","positive"
"1460",754.478607042763,913.908,"SQDG 28:1","SQDG","IP_DAG","Orbi_1230",617156.758288808,"Control","positive"
"1461",794.50760192146,922.543,"SQDG 31:2","SQDG","IP_DAG","Orbi_1230",1345267.27738831,"Control","positive"
"1462",794.596832310288,914.262,"MGDG 33:0 +2O","MGDG","IP_DAG","Orbi_1230",2087698.33062573,"Control","positive"
"1463",765.546465078403,950.7415,"PDPT 33:0","PDPT","IP_DAG","Orbi_1230",369209.21599912,"Control","positive"
"1464",807.521241497246,922.599,"PDPT 34:2 +2O","PDPT","IP_DAG","Orbi_1230",96580.2978305378,"Control","positive"
"1465",816.474191236198,908.521,"DGDG 26:5","DGDG","IP_DAG","Orbi_1230",398025.491784161,"Control","positive"
"1466",818.445332803745,915.5,"PG 34:7 +4O","PG","IP_DAG","Orbi_1230",853018.765844127,"Control","positive"
"1467",819.44837126529,908.6095,"PDPT 33:5 +4O","PDPT","IP_DAG","Orbi_1230",734625.680245831,"Control","positive"
"1468",831.637494497471,909.903,"S_DGCC 37:0 +1O","S_DGCC","IP_DAG","Orbi_1230",545737.6582553,"Control","positive"
"1469",836.517779756437,941.937,"SQDG 33:3 +1O","SQDG","IP_DAG","Orbi_1230",2200497.53763345,"Control","positive"
"1470",842.489674125351,914.659,"DGDG 28:6","DGDG","IP_DAG","Orbi_1230",1052343.4029584,"Control","positive"
"1471",845.464258320618,913.908,"PDPT 35:6 +4O","PDPT","IP_DAG","Orbi_1230",750405.73226516,"Control","positive"
"1472",867.54220811116,923.671,"PDPT 36:2 +4O","PDPT","IP_DAG","Orbi_1230",782229.593655042,"Control","positive"
"1473",869.557913570626,953.913,"PDPT 36:1 +4O","PDPT","IP_DAG","Orbi_1230",6051795.14406704,"Control","positive"
"1474",917.578545657596,917.573,"S_DGCC 42:8 +3O","S_DGCC","IP_DAG","Orbi_1230",584890.797399056,"Control","positive"
"1475",936.661836280235,944.815,"DGDG 34:1","DGDG","IP_DAG","Orbi_1230",24210535.0944686,"Control","positive"
"1476",938.687587939954,920.835,"TAG 57:14 +1O","TAG","TAG","Orbi_1230",815358.418430474,"Control","positive"
"1477",947.58934032016,942.012,"S_DGCC 43:8 +4O","S_DGCC","IP_DAG","Orbi_1230",334379.076589157,"Control","positive"
"1478",1044.70465852297,949.318,"DGDG 37:0 +4O","DGDG","IP_DAG","Orbi_1230",2548811.67355887,"Control","positive"
"1479",761.516601293685,719.358,"PDPT 33:2","PDPT","IP_DAG","Orbi_1230",15125631.4586852,"Control","positive"
"1480",770.50845414365,718.448,"SQDG 29:0","SQDG","IP_DAG","Orbi_1230",1946459.4249539,"Control","positive"
"1481",864.494232866286,716.3125,"DGDG 27:4 +2O","DGDG","IP_DAG","Orbi_1230",315346.6239447,"Control","positive"
"1482",930.523555645302,716.334,"SQDG 38:7 +3O","SQDG","IP_DAG","Orbi_1230",758896.297798303,"Control","positive"
"1483",155.143116183752,43.4589,"PUA 10:1","PUA","PUA","Orbi_1230",4162072.37814961,"Control","positive"
"1484",185.19016116462,43.4969,"PUA 12:0","PUA","PUA","Orbi_1230",3125253.81952603,"Control","positive"
"1485",171.174402867601,46.4986,"PUA 11:0","PUA","PUA","Orbi_1230",3136513.01440506,"Control","positive"
"1486",157.158847926277,43.4969,"PUA 10:0","PUA","PUA","Orbi_1230",2089144.54041664,"Control","positive"
"1487",366.285056905138,123.0225,"MAG 15:0 +2O","MAG","IP_MAG","Orbi_1230",511675.91425998,"Control","positive"
"1488",438.306125992815,124.717,"MAG 18:1 +4O","MAG","IP_MAG","Orbi_1230",254103.98774435,"Control","positive"
"1489",797.663357382651,1126.205,"CoprostanolEsters 22:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",22130902.8685275,"Control","positive"
"1490",882.754739307586,1126.515,"TAG 53:6","TAG","TAG","Orbi_1230",12843419.2671589,"Control","positive"
"1491",761.642371982883,1127.59,"CoprostanolEsters 22:2 +2O","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1492",823.679662459213,1126.43,"CoprostanolEsters 24:1 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",18351181.5370799,"Control","positive"
"1493",908.770397700169,1128.17,"TAG 55:7","TAG","TAG","Orbi_1230",5065954.31722434,"Control","positive"
"1494",998.81741440982,1128.71,"TAG 62:11","TAG","TAG","Orbi_1230",941573.62411857,"Control","positive"
"1495",785.713450349996,1129.06,"CoprostanolEsters 26:2","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1496",852.55412151928,746.4455,"PC 42:11","PC","IP_DAG","Orbi_1230",153042420.352124,"Control","positive"
"1497",620.467307593267,749.371,"WaxEster 40:11 +2O","WaxEster","IP_DAG","Orbi_1230",66679.8788116003,"Control","positive"
"1498",840.554066047808,740.676,"PE 44:10","PE","IP_DAG","Orbi_1230",1401887.68331547,"Control","positive"
"1499",518.45716670526,743.978,"WaxEster 33:5 +1O","WaxEster","IP_DAG","Orbi_1230",516214.177855765,"Control","positive"
"1500",890.509831289625,746.798,"DGDG 29:5 +2O","DGDG","IP_DAG","Orbi_1230",806042.79120921,"Control","positive"
"1501",956.538934319524,746.4455,"SQDG 40:8 +3O","SQDG","IP_DAG","Orbi_1230",1475211.92314107,"Control","positive"
"1502",385.346589772818,743.4085,"Cholesterol2H","Cholesterol2H","sterol","Orbi_1230",20892.7159710345,"Control","positive"
"1503",534.452145727723,740.941,"WaxEster 33:5 +2O","WaxEster","IP_DAG","Orbi_1230",541926.907967799,"Control","positive"
"1504",480.441308282942,749.866,"WaxEster 30:3 +1O","WaxEster","IP_DAG","Orbi_1230",1164984.51173132,"Control","positive"
"1505",621.413927111252,756.5855,"CoprostanolEsters 10:4 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",64583.3703335881,"Control","positive"
"1506",622.446619446035,721.536,"DAG 36:10","DAG","IP_DAG","Orbi_1230",3872156.03737611,"Control","positive"
"1507",624.462662872734,731.8915,"DAG 36:9","DAG","IP_DAG","Orbi_1230",4330652.2438474,"Control","positive"
"1508",637.516339416487,727.9175,"CoprostanolEsters 13:1 +2O","CoprostanolEsters","IP_MAG","Orbi_1230",813310.210109592,"Control","positive"
"1509",669.403982924851,755.936,"S_DGCC 26:4 +1O","S_DGCC","IP_DAG","Orbi_1230",38084.9270470875,"Control","positive"
"1510",786.566766796743,722.3735,"TAG 47:12","TAG","TAG","Orbi_1230",21926.4854402802,"Control","positive"
"1511",828.455348135749,726.716,"SQDG 33:7 +1O","SQDG","IP_DAG","Orbi_1230",423389.902940437,"Control","positive"
"1512",834.540068560455,728.6175,"SQDG 34:3","SQDG","IP_DAG","Orbi_1230",9324046.51959064,"Control","positive"
"1513",840.422150510218,740.637,"DGDG 23:4 +4O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1514",854.470877168554,756.0315,"SQDG 35:8 +1O","SQDG","IP_DAG","Orbi_1230",870111.262104227,"Control","positive"
"1515",898.608080270637,742.9165,"DGDG 30:0 +1O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1516",928.599445351006,743.8525,"DGDG 34:5","DGDG","IP_DAG","Orbi_1230",5415531.58262608,"Control","positive"
"1517",125.096194838763,405.522,"PUA 8:2","PUA","PUA","Orbi_1230",225333.572100979,"Control","positive"
"1518",723.407081917313,406.079,"PDPT 31:7","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1519",838.443065904563,406.079,"DGDG 24:4 +3O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1520",504.478086582759,866.615,"WaxEster 33:4","WaxEster","IP_DAG","Orbi_1230",31948.6606817286,"Control","positive"
"1521",522.488470733222,868.901,"WaxEster 33:3 +1O","WaxEster","IP_DAG","Orbi_1230",1171394.68373686,"Control","positive"
"1522",691.599196471753,869.285,"CoprostanolEsters 18:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1523",824.607647166282,871.962,"MGDG 34:0 +3O","MGDG","IP_DAG","Orbi_1230",466659.378589393,"Control","positive"
"1524",1056.765261925,868.899,"TAG 66:18 +1O","TAG","TAG","Orbi_1230",1019966.78900473,"Control","positive"
"1525",875.550803156333,896.329,"DNPPE","DNPPE","DNPPE","Orbi_1230",504401966.513083,"Control","positive"
"1526",904.666348422676,896.1825,"TAG 53:11 +2O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1527",934.645608662088,893.266,"DGDG 34:2","DGDG","IP_DAG","Orbi_1230",13090787.3506221,"Control","positive"
"1528",974.630459298517,896.329,"PG 45:6 +4O","PG","IP_DAG","Orbi_1230",8395072.81388686,"Control","positive"
"1529",720.597969855105,899.326,"DAG 37:0 +4O","DAG","IP_DAG","Orbi_1230",0,"Control","positive"
"1530",735.661165337038,896.3,"CoprostanolEsters 21:0 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",1171626.65506203,"Control","positive"
"1531",929.666046318789,895.3655,"PDPT 44:3 +1O","PDPT","IP_DAG","Orbi_1230",67827.0246567825,"Control","positive"
"1532",940.604572298373,894.845,"SQDG 38:2 +3O","SQDG","IP_DAG","Orbi_1230",3129970.25302418,"Control","positive"
"1533",356.227927695614,448.397,"MAG 12:0 +4O","MAG","IP_MAG","Orbi_1230",2888682.76850632,"Control","positive"
"1534",729.531637936425,444.6285,"S_DGCC 31:1","S_DGCC","IP_DAG","Orbi_1230",0,"Control","positive"
"1535",348.310788470556,443.713,"MAG 16:0","MAG","IP_MAG","Orbi_1230",1597999.88644282,"Control","positive"
"1536",352.321115566088,443.713,"WaxEster 22:3","WaxEster","IP_DAG","Orbi_1230",1886296.55530483,"Control","positive"
"1537",450.394317073744,573.0425,"WaxEster 28:4 +1O","WaxEster","IP_DAG","Orbi_1230",6009745.45274504,"Control","positive"
"1538",448.378599771682,573.493,"WaxEster 28:5 +1O","WaxEster","IP_DAG","Orbi_1230",2133439.96655278,"Control","positive"
"1539",788.48469745889,576.6035,"PC 36:9 +1O","PC","IP_DAG","Orbi_1230",89661.1499073305,"Control","positive"
"1540",835.586795651487,575.472,"PDPT 37:1 +1O","PDPT","IP_DAG","Orbi_1230",3096827.30042518,"Control","positive"
"1541",191.106719239653,575.74,"PUA 12:5 +1O","PUA","PUA","Orbi_1230",155395.559888936,"Control","positive"
"1542",370.367985272476,596.5135,"WaxEster 23:1","WaxEster","IP_DAG","Orbi_1230",489599.93167271,"Control","positive"
"1543",344.352378789104,594.9375,"WaxEster 21:0","WaxEster","IP_DAG","Orbi_1230",655635.165133384,"Control","positive"
"1544",735.487584961092,582.5685,"S_DGCC 32:5","S_DGCC","IP_DAG","Orbi_1230",400298.836746649,"Control","positive"
"1545",739.467893688808,589.674,"S_DGCC 27:0 +4O","S_DGCC","IP_DAG","Orbi_1230",122152.689697842,"Control","positive"
"1546",791.560481718601,579.867,"PDPT 35:1","PDPT","IP_DAG","Orbi_1230",8359229.23237729,"Control","positive"
"1547",814.465831509548,585.559,"PE 40:11 +2O","PE","IP_DAG","Orbi_1230",848320.377813891,"Control","positive"
"1548",868.549240193437,582.6275,"PC 42:11 +1O","PC","IP_DAG","Orbi_1230",493800.704150127,"Control","positive"
"1549",878.508551732234,592.17,"SQDG 38:9","SQDG","IP_DAG","Orbi_1230",1706432.13531651,"Control","positive"
"1550",920.536418502588,574.5375,"DGDG 34:9","DGDG","IP_DAG","Orbi_1230",10974225.6591506,"Control","positive"
"1551",1214.88382259586,586.806,"DGDG 52:4 +2O","DGDG","IP_DAG","Orbi_1230",1076067.35688566,"Control","positive"
"1552",618.566724638293,970.1735,"WaxEster 36:0 +4O","WaxEster","IP_DAG","Orbi_1230",1778629.98318367,"Control","positive"
"1553",552.535417513281,971.7035,"WaxEster 35:2 +1O","WaxEster","IP_DAG","Orbi_1230",2918829.59187196,"Control","positive"
"1554",606.545745295252,968.655,"WaxEster 38:4 +2O","WaxEster","IP_DAG","Orbi_1230",1118508.62650457,"Control","positive"
"1555",962.532415238339,962.357,"DGDG 32:6 +4O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1556",1180.90306111093,962.726,"DGDG 49:0 +2O","DGDG","IP_DAG","Orbi_1230",421724.563275937,"Control","positive"
"1557",559.448865842701,976.151,"CoprostanolEsters 10:3","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1558",849.602834972141,965.3875,"PDPT 38:1 +1O","PDPT","IP_DAG","Orbi_1230",281822.034076756,"Control","positive"
"1559",865.510907268091,962.345,"S_DGCC 37:7 +4O","S_DGCC","IP_DAG","Orbi_1230",0,"Control","positive"
"1560",877.620768573727,962.789,"S_DGCC 41:5 +1O","S_DGCC","IP_DAG","Orbi_1230",0,"Control","positive"
"1561",890.687622632442,962.726,"TAG 53:10 +1O","TAG","TAG","Orbi_1230",6214416.85758023,"Control","positive"
"1562",906.682265889355,971.723,"TAG 53:10 +2O","TAG","TAG","Orbi_1230",4748944.56365659,"Control","positive"
"1563",909.610216301597,968.655,"S_DGCC 41:5 +3O","S_DGCC","IP_DAG","Orbi_1230",0,"Control","positive"
"1564",916.703269639894,974.5785,"TAG 55:11 +1O","TAG","TAG","Orbi_1230",2901147.92154976,"Control","positive"
"1565",949.60636786467,962.675,"S_DGCC 43:7 +4O","S_DGCC","IP_DAG","Orbi_1230",43421.4987646702,"Control","positive"
"1566",978.781631096064,973.001,"MGDG 45:0 +3O","MGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1567",1020.77162632678,971.5675,"BLL 49:4 +2O","BLL","IP_DAG","Orbi_1230",1082762.20358221,"Control","positive"
"1568",1048.82346032626,975.969,"MGDG 49:1 +4O","MGDG","IP_DAG","Orbi_1230",320191.914763726,"Control","positive"
"1569",1092.85021214779,969.8665,"DGDG 45:0","DGDG","IP_DAG","Orbi_1230",381814.15244256,"Control","positive"
"1570",1136.87665562765,968.439,"DGDG 47:0 +1O","DGDG","IP_DAG","Orbi_1230",424773.631632469,"Control","positive"
"1571",782.645097213359,1033.97,"PQ9OH","PQ9OH","plastoquinone_9OH","Orbi_1230",34175831.9649322,"Control","positive"
"1572",834.66096060373,1031.65,"TAG 50:9","TAG","TAG","Orbi_1230",30681861.9380053,"Control","positive"
"1573",860.676611760764,1034.215,"TAG 52:10","TAG","TAG","Orbi_1230",44021175.6042478,"Control","positive"
"1574",871.515591414526,1033.6,"PDPT 38:6 +3O","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1575",893.653976324455,1036.5,"S_DGCC 42:4 +1O","S_DGCC","IP_DAG","Orbi_1230",54086.6903821797,"Control","positive"
"1576",693.614355163377,1034.405,"CoprostanolEsters 18:0 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1577",737.641040793608,1032.7,"CoprostanolEsters 20:0 +2O","CoprostanolEsters","IP_MAG","Orbi_1230",1289304.91897364,"Control","positive"
"1578",988.739156854907,1036.57,"TAG 62:16","TAG","TAG","Orbi_1230",11681165.5940659,"Control","positive"
"1579",1003.7499043287,1034.15,"S_DGCC 46:1 +4O","S_DGCC","IP_DAG","Orbi_1230",1099501.40813938,"Control","positive"
"1580",1004.72492011576,1031.49,"DGDG 39:2","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1581",833.698714561751,1034.66,"CoprostanolEsters 26:2 +3O","CoprostanolEsters","IP_MAG","Orbi_1230",1272565.15529012,"Control","positive"
"1582",779.562881462696,854.93,"PDPT 34:0","PDPT","IP_DAG","Orbi_1230",1846010.02714425,"Control","positive"
"1583",782.470960809092,853.882,"SQDG 29:2 +1O","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1584",707.455282673874,853.6455,"S_DGCC 30:5","S_DGCC","IP_DAG","Orbi_1230",1993196.53439138,"Control","positive"
"1585",798.444356152075,855.328,"SQDG 32:7","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1586",840.429283019784,855.328,"PG 36:10 +4O","PG","IP_DAG","Orbi_1230",43006.0531811668,"Control","positive"
"1587",1000.58354036037,855.515,"DGDG 36:7 +3O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1588",912.559224274335,979.1725,"PG 42:8 +3O","PG","IP_DAG","Orbi_1230",0,"Control","positive"
"1589",926.528289604997,979.1525,"SQDG 39:8 +2O","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1590",705.614185271242,980.6275,"CoprostanolEsters 19:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",3945121.32250128,"Control","positive"
"1591",574.540639962341,980.651,"WaxEster 34:0 +3O","WaxEster","IP_DAG","Orbi_1230",2446737.66196732,"Control","positive"
"1592",804.614863733721,980.697,"TAG 48:10","TAG","TAG","Orbi_1230",88261.6694966152,"Control","positive"
"1593",934.755363560538,978.9365,"MGDG 43:0 +2O","MGDG","IP_DAG","Orbi_1230",0,"Control","positive"
