"","m/z","RT","compound_name","lipid_species","lipid_class","sample","intensity","treatment","polarity"
"1302",1050.774109,1039.39,"TAG 64:15 +2O","TAG","TAG","Orbi_1230",5895028.12021933,"Control","positive"
"1303",1076.789066,1037.28,"TAG 66:16 +2O","TAG","TAG","Orbi_1230",2995529.61284553,"Control","positive"
"1304",1136.885461,1109.41,"TAG 70:14 +2O","TAG","TAG","Orbi_1230",6331593.39609248,"Control","positive"
"1305",870.754896,1139.92,"TAG 52:5","TAG","TAG","Orbi_1230",1157181773.67795,"Control","positive"
"1306",896.770493,1142.46,"TAG 54:6","TAG","TAG","Orbi_1230",431042444.338914,"Control","positive"
"1307",922.7860687,1142.8,"TAG 56:7","TAG","TAG","Orbi_1230",263916208.26295,"Control","positive"
"1308",933.6681485,1140.07,"S_DGCC 41:1 +4O","S_DGCC","IP_DAG","Orbi_1230",4043266.78435232,"Control","positive"
"1309",666.6761422,1138.52,"WaxEster 43:1 +1O","WaxEster","IP_DAG","Orbi_1230",10161974.3030242,"Control","positive"
"1310",704.6917784,1136.94,"WaxEster 46:3 +1O","WaxEster","IP_DAG","Orbi_1230",33278505.5150865,"Control","positive"
"1311",1062.870429,1140.65,"TAG 64:9 +2O","TAG","TAG","Orbi_1230",454057.59212846,"Control","positive"
"1312",959.684232,1141.965,"S_DGCC 43:2 +4O","S_DGCC","IP_DAG","Orbi_1230",0,"Control","positive"
"1313",893.5427549,956.7495,"Chl_a","Chl_a","pigment","Orbi_1230",3095806712.04455,"Control","positive"
"1314",975.6523019,956.325,"PDPT 48:8 +1O","PDPT","IP_DAG","Orbi_1230",500136.10045175,"Control","positive"
"1315",802.5987889,958.096,"TAG 48:11","TAG","TAG","Orbi_1230",0,"Control","positive"
"1316",666.5826554,959.316,"WaxEster 44:8 +1O","WaxEster","IP_DAG","Orbi_1230",12488851.3129511,"Control","positive"
"1317",970.595698,956.709,"DGDG 32:2 +4O","DGDG","IP_DAG","Orbi_1230",7094896.74611271,"Control","positive"
"1318",274.20135,3.35803,"MAG 11:2","MAG","IP_MAG","Orbi_1230",2878818.72240064,"Control","positive"
"1319",197.1537488,3.296875,"PUA 12:2 +1O","PUA","PUA","Orbi_1230",16108029.6898648,"Control","positive"
"1320",316.1755808,132.286,"MAG 12:4 +2O","MAG","IP_MAG","Orbi_1230",13520207.9080878,"Control","positive"
"1321",619.3441424,138.729,"PDPT 23:3","PDPT","IP_DAG","Orbi_1230",2325081.24484726,"Control","positive"
"1322",679.4364359,461.019,"PDPT 27:1","PDPT","IP_DAG","Orbi_1230",1320183.67717357,"Control","positive"
"1323",693.4522289,460.978,"PDPT 28:1","PDPT","IP_DAG","Orbi_1230",1524024.88654754,"Control","positive"
"1324",1006.672453,461.4565,"PC 48:8 +4O","PC","IP_DAG","Orbi_1230",0,"Control","positive"
"1325",711.4870797,458.658,"S_DGCC 30:3","S_DGCC","IP_DAG","Orbi_1230",2054146.85673523,"Control","positive"
"1326",864.4558821,462.472,"SQDG 36:10 +1O","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1327",1016.635765,460.591,"SQDG 44:6 +3O","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1328",424.3270548,275.742,"MAG 18:0 +3O","MAG","IP_MAG","Orbi_1230",129239472.883484,"Control","positive"
"1329",400.3059123,324.0875,"WaxEster 22:3 +3O","WaxEster","IP_DAG","Orbi_1230",20270680.9146259,"Control","positive"
"1330",609.1987374,329.5675,"Chl_c2","Chl_c2","pigment","Orbi_1230",73781446.8979262,"Control","positive"
"1331",229.1435667,202.3115,"PUA 12:2 +3O","PUA","PUA","Orbi_1230",7309030.06302098,"Control","positive"
"1332",217.1799398,187.0425,"PUA 12:0 +2O","PUA","PUA","Orbi_1230",2376556.00474917,"Control","positive"
"1333",155.1067105,235.187,"PUA 9:2 +1O","PUA","PUA","Orbi_1230",11487862.2332469,"Control","positive"
"1334",286.2013236,303.5215,"MAG 12:3","MAG","IP_MAG","Orbi_1230",84190857.1822944,"Control","positive"
"1335",354.2639978,197.938,"WaxEster 20:4 +2O","WaxEster","IP_DAG","Orbi_1230",5854797.50722237,"Control","positive"
"1336",452.3008313,283.972,"MAG 22:6 +2O","MAG","IP_MAG","Orbi_1230",4941402.36880412,"Control","positive"
"1337",752.5159995,290.2705,"MGDG 29:1 +3O","MGDG","IP_DAG","Orbi_1230",6204600.91087828,"Control","positive"
"1338",538.5560855,1013.375,"WaxEster 35:1","WaxEster","IP_DAG","Orbi_1230",42453765.4999931,"Control","positive"
"1339",566.5511025,1004.43,"WaxEster 36:2 +1O","WaxEster","IP_DAG","Orbi_1230",81788779.2511392,"Control","positive"
"1340",622.5771403,1017.68,"WaxEster 39:3 +2O","WaxEster","IP_DAG","Orbi_1230",5384123.35697337,"Control","positive"
"1341",592.5667539,1012.87,"WaxEster 38:3 +1O","WaxEster","IP_DAG","Orbi_1230",45149997.6677321,"Control","positive"
"1342",787.5850774,1023.57,"CoprostanolEsters 22:5 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1343",798.6400189,1025.185,"PQ9OH2","PQ9OH2","plastoquinone_9OH2","Orbi_1230",37733338.169079,"Control","positive"
"1344",808.6453883,1025.51,"TAG 48:8","TAG","TAG","Orbi_1230",46645243.3386375,"Control","positive"
"1345",858.6608701,1013.52,"TAG 52:11","TAG","TAG","Orbi_1230",56833874.5695558,"Control","positive"
"1346",884.6766531,1019.17,"TAG 54:12","TAG","TAG","Orbi_1230",156817965.497558,"Control","positive"
"1347",908.6766097,1007.275,"TAG 56:14","TAG","TAG","Orbi_1230",83519716.5955873,"Control","positive"
"1348",910.6826336,1007.31,"MGDG 39:0 +4O","MGDG","IP_DAG","Orbi_1230",16586458.2922391,"Control","positive"
"1349",936.7079781,1026.63,"TAG 58:14","TAG","TAG","Orbi_1230",164224622.358933,"Control","positive"
"1350",899.5834799,1029.215,"PDPT 41:5 +2O","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1351",956.8493925,1007.59,"TAG 54:0 +3O","TAG","TAG","Orbi_1230",15813530.6213507,"Control","positive"
"1352",960.7076609,1022.65,"TAG 60:16","TAG","TAG","Orbi_1230",36722069.1276761,"Control","positive"
"1353",1022.742631,1017.845,"TAG 62:15 +2O","TAG","TAG","Orbi_1230",15863199.0629079,"Control","positive"
"1354",912.6453037,1016.35,"SQDG 38:0 +1O","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1355",602.5718814,1019.155,"WaxEster 36:0 +3O","WaxEster","IP_DAG","Orbi_1230",13719473.0070041,"Control","positive"
"1356",610.1844399,1010.26,"PDMS8","PDMS8","PDMS","Orbi_1230",550211556.332252,"Control","positive"
"1357",634.5773624,1010.4,"WaxEster 40:4 +2O","WaxEster","IP_DAG","Orbi_1230",3892964.61000894,"Control","positive"
"1358",650.6084859,1025.305,"WaxEster 41:3 +2O","WaxEster","IP_DAG","Orbi_1230",26191394.6994421,"Control","positive"
"1359",717.6507568,1022.3,"CoprostanolEsters 21:1","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1360",719.6299008,1013.235,"CoprostanolEsters 20:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",15446830.6998858,"Control","positive"
"1361",794.6299898,1019.01,"TAG 47:8","TAG","TAG","Orbi_1230",0,"Control","positive"
"1362",806.6297863,1004.53,"TAG 48:9","TAG","TAG","Orbi_1230",24824992.2312935,"Control","positive"
"1363",820.6451645,1022.65,"TAG 49:9","TAG","TAG","Orbi_1230",5384817.82714218,"Control","positive"
"1364",851.5239254,1010.4,"PDPT 39:7 +1O","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1365",852.6399089,1022.65,"MGDG 36:0 +3O","MGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1366",870.660818,1007.27,"TAG 53:12","TAG","TAG","Orbi_1230",0,"Control","positive"
"1367",904.7032095,1011.79,"TAG 54:10 +1O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1368",910.6922984,1025.385,"TAG 56:13","TAG","TAG","Orbi_1230",106220147.292884,"Control","positive"
"1369",915.6379804,1007.275,"S_DGCC 44:7 +1O","S_DGCC","IP_DAG","Orbi_1230",1094745.2149072,"Control","positive"
"1370",916.6793071,1025.26,"PC 46:7","PC","IP_DAG","Orbi_1230",2095637.61958983,"Control","positive"
"1371",924.6986589,1019.465,"MGDG 40:0 +4O","MGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1372",930.7189443,1016.49,"TAG 56:11 +1O","TAG","TAG","Orbi_1230",399751.576416888,"Control","positive"
"1373",932.6252527,1025.26,"TAG 53:13 +4O","TAG","TAG","Orbi_1230",1796337.56737686,"Control","positive"
"1374",949.7028149,1007.31,"S_DGCC 42:0 +4O","S_DGCC","IP_DAG","Orbi_1230",1443492.57117579,"Control","positive"
"1375",952.6936949,1022.475,"DGDG 35:0","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1376",959.7369768,1019.325,"S_DGCC 48:5","S_DGCC","IP_DAG","Orbi_1230",0,"Control","positive"
"1377",965.6487892,1004.43,"PDPT 43:2 +4O","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1378",966.6913175,1004.43,"SQDG 42:1 +1O","SQDG","IP_DAG","Orbi_1230",7925205.47939864,"Control","positive"
"1379",976.6929914,1007.52,"DGDG 37:2","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1380",977.733965,1027.75,"S_DGCC 44:0 +4O","S_DGCC","IP_DAG","Orbi_1230",25512644.3085682,"Control","positive"
"1381",978.7091066,1028.125,"DGDG 37:1","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1382",986.722634,1028.36,"TAG 62:17","TAG","TAG","Orbi_1230",40445945.2881672,"Control","positive"
"1383",990.7088401,1020.78,"DGDG 38:2","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1384",991.7404575,1022.51,"PDPT 47:1 +2O","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1385",992.7071828,1007.265,"SQDG 44:2 +1O","SQDG","IP_DAG","Orbi_1230",5832685.18545879,"Control","positive"
"1386",1018.723507,1008.81,"SQDG 46:3 +1O","SQDG","IP_DAG","Orbi_1230",986699.371819947,"Control","positive"
"1387",1038.759082,1010.505,"PG 49:2 +4O","PG","IP_DAG","Orbi_1230",0,"Control","positive"
"1388",1048.758326,1022.58,"TAG 64:16 +2O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1389",1068.738446,1004.57,"DGDG 40:1 +3O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1390",1074.773337,1025.58,"TAG 66:17 +2O","TAG","TAG","Orbi_1230",1825606.83484538,"Control","positive"
"1391",1094.753673,1010.445,"DGDG 42:2 +3O","DGDG","IP_DAG","Orbi_1230",13207692.2530742,"Control","positive"
"1392",1120.769815,1010.4,"DGDG 44:3 +3O","DGDG","IP_DAG","Orbi_1230",9047793.64357163,"Control","positive"
"1393",1148.800795,1025.04,"DGDG 46:3 +3O","DGDG","IP_DAG","Orbi_1230",13983322.2725821,"Control","positive"
"1394",1156.806751,1019.485,"DGDG 48:5 +2O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1395",446.3994175,664.269,"WaxEster 29:5","WaxEster","IP_DAG","Orbi_1230",85453625.6577658,"Control","positive"
"1396",756.4931074,681.3525,"SQDG 28:0","SQDG","IP_DAG","Orbi_1230",462477944.251571,"Control","positive"
"1397",808.5244816,711.7455,"SQDG 32:2","SQDG","IP_DAG","Orbi_1230",252132834.364512,"Control","positive"
"1398",832.5242891,693.042,"SQDG 34:4","SQDG","IP_DAG","Orbi_1230",144303623.971706,"Control","positive"
"1399",837.4799484,692.1365,"S_DGCC 35:7 +4O","S_DGCC","IP_DAG","Orbi_1230",17091199.0442871,"Control","positive"
"1400",952.5996329,699.8635,"DGDG 36:7","DGDG","IP_DAG","Orbi_1230",119475200.274398,"Control","positive"
"1401",760.5512819,697.134,"TAG 45:11","TAG","TAG","Orbi_1230",0,"Control","positive"
"1402",924.4762726,694.007,"SQDG 38:10 +3O","SQDG","IP_DAG","Orbi_1230",4462883.1709309,"Control","positive"
"1403",464.3737148,687.949,"WaxEster 28:5 +2O","WaxEster","IP_DAG","Orbi_1230",7367075.99854155,"Control","positive"
"1404",474.430828,664.962,"WaxEster 31:5","WaxEster","IP_DAG","Orbi_1230",32035522.176254,"Control","positive"
"1405",625.4788791,697.47,"CoprostanolEsters 11:1 +3O","CoprostanolEsters","IP_MAG","Orbi_1230",500718.570719289,"Control","positive"
"1406",629.4737219,665.9965,"CoprostanolEsters 10:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",3066056.2476214,"Control","positive"
"1407",386.3992982,712.8125,"WaxEster 24:0","WaxEster","IP_DAG","Orbi_1230",22841528.1134643,"Control","positive"
"1408",761.4486304,680.153,"S_DGCC 29:3 +4O","S_DGCC","IP_DAG","Orbi_1230",65339850.0940277,"Control","positive"
"1409",787.5319849,701.5785,"PDPT 35:3","PDPT","IP_DAG","Orbi_1230",3787562.54767782,"Control","positive"
"1410",792.4742284,658.2265,"DGDG 24:3","DGDG","IP_DAG","Orbi_1230",123680345.404301,"Control","positive"
"1411",794.4895919,705.859,"DGDG 24:2","DGDG","IP_DAG","Orbi_1230",41365214.0850885,"Control","positive"
"1412",811.5323323,713.4375,"PDPT 37:5","PDPT","IP_DAG","Orbi_1230",10870467.9103911,"Control","positive"
"1413",813.4797144,711.0135,"S_DGCC 33:5 +4O","S_DGCC","IP_DAG","Orbi_1230",36449689.3980485,"Control","positive"
"1414",854.5840711,707.8595,"DGDG 28:0","DGDG","IP_DAG","Orbi_1230",6590922.44853409,"Control","positive"
"1415",868.5123837,660.036,"PE 44:12 +2O","PE","IP_DAG","Orbi_1230",3626398.06882028,"Control","positive"
"1416",873.4747586,657.328,"PDPT 40:11 +2O","PDPT","IP_DAG","Orbi_1230",8356332.39355236,"Control","positive"
"1417",876.5621743,663.8775,"BLL 42:11","BLL","IP_DAG","Orbi_1230",53560862.5216142,"Control","positive"
"1418",902.4946172,695.175,"SQDG 36:7 +3O","SQDG","IP_DAG","Orbi_1230",14777662.7318206,"Control","positive"
"1419",950.5838495,649.756,"DGDG 36:8","DGDG","IP_DAG","Orbi_1230",43169432.4461905,"Control","positive"
"1420",562.5044496,844.648,"WaxEster 32:0 +4O","WaxEster","IP_DAG","Orbi_1230",22495566.8967081,"Control","positive"
"1421",838.5708838,841.398,"SQDG 34:1","SQDG","IP_DAG","Orbi_1230",28690119.7956231,"Control","positive"
"1422",884.5391532,841.609,"SQDG 34:2 +3O","SQDG","IP_DAG","Orbi_1230",709154.174989955,"Control","positive"
"1423",814.4591306,844.4,"DGDG 26:6","DGDG","IP_DAG","Orbi_1230",4319517.13227599,"Control","positive"
"1424",837.5528457,844.6315,"S_DGCC 37:5 +2O","S_DGCC","IP_DAG","Orbi_1230",2533015.81913777,"Control","positive"
"1425",900.6086103,844.648,"SQDG 36:0 +2O","SQDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1426",824.4610873,881.366,"SQDG 34:8","SQDG","IP_DAG","Orbi_1230",3254058.05423889,"Control","positive"
"1427",1018.610116,878.7075,"DGDG 40:10 +1O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1428",778.6043496,880.3885,"MGDG 33:0 +1O","MGDG","IP_DAG","Orbi_1230",762010.154362013,"Control","positive"
"1429",821.6088709,880.127,"PDPT 37:0","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1430",849.6945855,1132.325,"CoprostanolEsters 26:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",216523311.08955,"Control","positive"
"1431",934.7859826,1129.425,"TAG 57:8","TAG","TAG","Orbi_1230",17743496.0139931,"Control","positive"
"1432",1084.906281,1129.68,"UQ13:13","UQ13:13","ubiquinone","Orbi_1230",1129913.24777874,"Control","positive"
"1433",1024.832973,1132.335,"TAG 64:12","TAG","TAG","Orbi_1230",1226309.51074038,"Control","positive"
"1434",694.6714409,1133.88,"WaxEster 44:2 +2O","WaxEster","IP_DAG","Orbi_1230",104077743.163358,"Control","positive"
"1435",904.7749034,1132.02,"PA 49:0","PA","IP_DAG","Orbi_1230",1678292.12002284,"Control","positive"
"1436",1013.794643,1130.83,"PDPT 51:2","PDPT","IP_DAG","Orbi_1230",1738117.39701341,"Control","positive"
"1437",987.7804263,1130.135,"PDPT 49:1","PDPT","IP_DAG","Orbi_1230",572646.281216729,"Control","positive"
"1438",1020.750199,1130.12,"TAG 59:11 +4O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1439",734.7019142,1131.795,"WaxEster 47:3 +2O","WaxEster","IP_DAG","Orbi_1230",4977699.57085162,"Control","positive"
"1440",720.6864925,1131.535,"WaxEster 46:3 +2O","WaxEster","IP_DAG","Orbi_1230",7583015.81524684,"Control","positive"
"1441",1040.814492,1129.365,"TAG 60:8 +4O","TAG","TAG","Orbi_1230",0,"Control","positive"
"1442",1050.847252,1134.11,"TAG 66:13","TAG","TAG","Orbi_1230",0,"Control","positive"
"1443",1096.643765,1130.86,"DGDG 42:9 +4O","DGDG","IP_DAG","Orbi_1230",2731116.92194195,"Control","positive"
"1444",324.2015438,77.4769,"MAG 11:1 +3O","MAG","IP_MAG","Orbi_1230",351145106.156198,"Control","positive"
"1445",322.1859721,74.1427,"MAG 11:2 +3O","MAG","IP_MAG","Orbi_1230",39579088.2301237,"Control","positive"
"1446",338.1807753,74.301,"MAG 11:2 +4O","MAG","IP_MAG","Orbi_1230",118656754.091935,"Control","positive"
"1447",274.1647715,74.1427,"MAG 10:3 +1O","MAG","IP_MAG","Orbi_1230",24819795.8151531,"Control","positive"
"1448",674.5129704,914.5945,"WaxEster 44:12 +2O","WaxEster","IP_DAG","Orbi_1230",10907257.502822,"Control","positive"
"1449",845.6532251,935.796,"S_DGCC 38:0 +1O","S_DGCC","IP_DAG","Orbi_1230",44935241.0593074,"Control","positive"
"1450",1014.666646,922.599,"PG 48:7 +4O","PG","IP_DAG","Orbi_1230",16257770.3027605,"Control","positive"
"1451",820.6778665,935.721,"PA 43:0","PA","IP_DAG","Orbi_1230",109307988.818469,"Control","positive"
"1452",532.5088624,938.4385,"WaxEster 35:4","WaxEster","IP_DAG","Orbi_1230",1281281.24572329,"Control","positive"
"1453",520.5087215,946.289,"WaxEster 34:3","WaxEster","IP_DAG","Orbi_1230",21631148.0493643,"Control","positive"
"1454",502.4832737,950.225,"WaxEster 30:0 +2O","WaxEster","IP_DAG","Orbi_1230",11492182.6340257,"Control","positive"
"1455",550.5197321,938.7995,"WaxEster 35:3 +1O","WaxEster","IP_DAG","Orbi_1230",24698225.2636939,"Control","positive"
"1456",590.5356585,917.7455,"WaxEster 34:0 +4O","WaxEster","IP_DAG","Orbi_1230",14628869.7643921,"Control","positive"
"1457",536.5041017,911.5,"WaxEster 34:3 +1O","WaxEster","IP_DAG","Orbi_1230",63604534.5671337,"Control","positive"
"1458",651.5671729,919.0205,"CoprostanolEsters 15:0 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",7804908.21494281,"Control","positive"
"1459",677.5830371,926.1645,"CoprostanolEsters 17:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",9639472.2605895,"Control","positive"
"1460",733.6455939,916.391,"CoprostanolEsters 21:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",2099957.28004329,"Control","positive"
"1461",744.5909029,953.714,"UQ8:8","UQ8:8","ubiquinone","Orbi_1230",7650680.66435734,"Control","positive"
"1462",754.478607,913.908,"SQDG 28:1","SQDG","IP_DAG","Orbi_1230",5431215.90038224,"Control","positive"
"1463",794.5076019,922.543,"SQDG 31:2","SQDG","IP_DAG","Orbi_1230",11838867.4012203,"Control","positive"
"1464",794.5968323,914.262,"MGDG 33:0 +2O","MGDG","IP_DAG","Orbi_1230",18372545.0841551,"Control","positive"
"1465",765.5464651,950.7415,"PDPT 33:0","PDPT","IP_DAG","Orbi_1230",3249182.54155258,"Control","positive"
"1466",807.5212415,922.599,"PDPT 34:2 +2O","PDPT","IP_DAG","Orbi_1230",849943.620026224,"Control","positive"
"1467",816.4741912,908.521,"DGDG 26:5","DGDG","IP_DAG","Orbi_1230",3502776.80746037,"Control","positive"
"1468",818.4453328,915.5,"PG 34:7 +4O","PG","IP_DAG","Orbi_1230",7506891.92461097,"Control","positive"
"1469",819.4483713,908.6095,"PDPT 33:5 +4O","PDPT","IP_DAG","Orbi_1230",6464987.41500277,"Control","positive"
"1470",831.6374945,909.903,"S_DGCC 37:0 +1O","S_DGCC","IP_DAG","Orbi_1230",4802700.45962838,"Control","positive"
"1471",836.5177798,941.937,"SQDG 33:3 +1O","SQDG","IP_DAG","Orbi_1230",19365221.3191691,"Control","positive"
"1472",842.4896741,914.659,"DGDG 28:6","DGDG","IP_DAG","Orbi_1230",9261025.09034459,"Control","positive"
"1473",845.4642583,913.908,"PDPT 35:6 +4O","PDPT","IP_DAG","Orbi_1230",6603857.91803264,"Control","positive"
"1474",867.5422081,923.671,"PDPT 36:2 +4O","PDPT","IP_DAG","Orbi_1230",6883920.08935586,"Control","positive"
"1475",869.5579136,953.913,"PDPT 36:1 +4O","PDPT","IP_DAG","Orbi_1230",53258115.6626846,"Control","positive"
"1476",917.5785457,917.573,"S_DGCC 42:8 +3O","S_DGCC","IP_DAG","Orbi_1230",5147263.08423669,"Control","positive"
"1477",936.6618363,944.815,"DGDG 34:1","DGDG","IP_DAG","Orbi_1230",213061983.68979,"Control","positive"
"1478",938.6875879,920.835,"TAG 57:14 +1O","TAG","TAG","Orbi_1230",7175466.43993021,"Control","positive"
"1479",947.5893403,942.012,"S_DGCC 43:8 +4O","S_DGCC","IP_DAG","Orbi_1230",2942663.9717923,"Control","positive"
"1480",1044.704659,949.318,"DGDG 37:0 +4O","DGDG","IP_DAG","Orbi_1230",22430519.1542866,"Control","positive"
"1481",761.5166013,719.358,"PDPT 33:2","PDPT","IP_DAG","Orbi_1230",133111351.343941,"Control","positive"
"1482",770.5084541,718.448,"SQDG 29:0","SQDG","IP_DAG","Orbi_1230",17129588.6147776,"Control","positive"
"1483",864.4942329,716.3125,"DGDG 27:4 +2O","DGDG","IP_DAG","Orbi_1230",2775171.09757575,"Control","positive"
"1484",930.5235556,716.334,"SQDG 38:7 +3O","SQDG","IP_DAG","Orbi_1230",6678578.14746957,"Control","positive"
"1485",155.1431162,43.4589,"PUA 10:1","PUA","PUA","Orbi_1230",36627831.3877589,"Control","positive"
"1486",185.1901612,43.4969,"PUA 12:0","PUA","PUA","Orbi_1230",27503430.868203,"Control","positive"
"1487",171.1744029,46.4986,"PUA 11:0","PUA","PUA","Orbi_1230",27602516.0987666,"Control","positive"
"1488",157.1588479,43.4969,"PUA 10:0","PUA","PUA","Orbi_1230",18385272.2928775,"Control","positive"
"1489",366.2850569,123.0225,"MAG 15:0 +2O","MAG","IP_MAG","Orbi_1230",4502944.06361792,"Control","positive"
"1490",438.306126,124.717,"MAG 18:1 +4O","MAG","IP_MAG","Orbi_1230",2236212.43719719,"Control","positive"
"1491",797.6633574,1126.205,"CoprostanolEsters 22:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",194760423.466958,"Control","positive"
"1492",882.7547393,1126.515,"TAG 53:6","TAG","TAG","Orbi_1230",113027009.765705,"Control","positive"
"1493",761.642372,1127.59,"CoprostanolEsters 22:2 +2O","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1494",823.6796625,1126.43,"CoprostanolEsters 24:1 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",161497427.695157,"Control","positive"
"1495",908.7703977,1128.17,"TAG 55:7","TAG","TAG","Orbi_1230",44582338.7118442,"Control","positive"
"1496",998.8174144,1128.71,"TAG 62:11","TAG","TAG","Orbi_1230",8286208.60172942,"Control","positive"
"1497",785.7134503,1129.06,"CoprostanolEsters 26:2","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1498",852.5541215,746.4455,"PC 42:11","PC","IP_DAG","Orbi_1230",1346831928.45467,"Control","positive"
"1499",620.4673076,749.371,"WaxEster 40:11 +2O","WaxEster","IP_DAG","Orbi_1230",586808.478077397,"Control","positive"
"1500",840.554066,740.676,"PE 44:10","PE","IP_DAG","Orbi_1230",12337148.6651626,"Control","positive"
"1501",518.4571667,743.978,"WaxEster 33:5 +1O","WaxEster","IP_DAG","Orbi_1230",4542882.52246155,"Control","positive"
"1502",890.5098313,746.798,"DGDG 29:5 +2O","DGDG","IP_DAG","Orbi_1230",7093485.3506914,"Control","positive"
"1503",956.5389343,746.4455,"SQDG 40:8 +3O","SQDG","IP_DAG","Orbi_1230",12982430.0651744,"Control","positive"
"1504",385.3465898,743.4085,"Cholesterol2H","Cholesterol2H","sterol","Orbi_1230",183863.904309156,"Control","positive"
"1505",534.4521457,740.941,"WaxEster 33:5 +2O","WaxEster","IP_DAG","Orbi_1230",4769164.39819375,"Control","positive"
"1506",480.4413083,749.866,"WaxEster 30:3 +1O","WaxEster","IP_DAG","Orbi_1230",10252309.9985605,"Control","positive"
"1507",621.4139271,756.5855,"CoprostanolEsters 10:4 +4O","CoprostanolEsters","IP_MAG","Orbi_1230",568358.400317194,"Control","positive"
"1508",622.4466194,721.536,"DAG 36:10","DAG","IP_DAG","Orbi_1230",34076456.5163292,"Control","positive"
"1509",624.4626629,731.8915,"DAG 36:9","DAG","IP_DAG","Orbi_1230",38111398.7893349,"Control","positive"
"1510",637.5163394,727.9175,"CoprostanolEsters 13:1 +2O","CoprostanolEsters","IP_MAG","Orbi_1230",7157441.42097994,"Control","positive"
"1511",669.4039829,755.936,"S_DGCC 26:4 +1O","S_DGCC","IP_DAG","Orbi_1230",335161.948041385,"Control","positive"
"1512",786.5667668,722.3735,"TAG 47:12","TAG","TAG","Orbi_1230",192961.471794838,"Control","positive"
"1513",828.4553481,726.716,"SQDG 33:7 +1O","SQDG","IP_DAG","Orbi_1230",3725993.34289762,"Control","positive"
"1514",834.5400686,728.6175,"SQDG 34:3","SQDG","IP_DAG","Orbi_1230",82055181.3326827,"Control","positive"
"1515",840.4221505,740.637,"DGDG 23:4 +4O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1516",854.4708772,756.0315,"SQDG 35:8 +1O","SQDG","IP_DAG","Orbi_1230",7657312.43923409,"Control","positive"
"1517",898.6080803,742.9165,"DGDG 30:0 +1O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1518",928.5994454,743.8525,"DGDG 34:5","DGDG","IP_DAG","Orbi_1230",47658752.575486,"Control","positive"
"1519",125.0961948,405.522,"PUA 8:2","PUA","PUA","Orbi_1230",1983021.75747092,"Control","positive"
"1520",723.4070819,406.079,"PDPT 31:7","PDPT","IP_DAG","Orbi_1230",0,"Control","positive"
"1521",838.4430659,406.079,"DGDG 24:4 +3O","DGDG","IP_DAG","Orbi_1230",0,"Control","positive"
"1522",504.4780866,866.615,"WaxEster 33:4","WaxEster","IP_DAG","Orbi_1230",281160.453255031,"Control","positive"
"1523",522.4884707,868.901,"WaxEster 33:3 +1O","WaxEster","IP_DAG","Orbi_1230",10308721.9692819,"Control","positive"
"1524",691.5991965,869.285,"CoprostanolEsters 18:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1230",0,"Control","positive"
"1525",824.6076472,871.962,"MGDG 34:0 +3O","MGDG","IP_DAG","Orbi_1230",4106781.3042856,"Control","positive"
"1526",1056.765262,868.899,"TAG 66:18 +1O","TAG","TAG","Orbi_1230",8976098.48363441,"Control","positive"
"1527",875.5508032,896.329,"DNPPE","DNPPE","DNPPE","Orbi_1230",4438930538.27655,"Control","positive"
