"","peakgroup_mz","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rt","peakgroup_rtmin","peakgroup_rtmax","npeaks","mzXML_pos","Orbi_1129","Orbi_1130","Orbi_1131","Orbi_1132","Orbi_1133","Orbi_1134","Orbi_1135","Orbi_1136","xcms_peakgroup","isotopes","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","LOBdbase_mz","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","elem_formula","compound_name","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","LOBdbase_ppm_match","match_ID"
"5117",532.348392466545,532.331939769322,532.384803264449,297.510576860053,259.951292598221,323.17133936807,22,8,16308596.5596454,16612170.7748644,13792070.9805996,28686401.0929727,16530787.0430887,10888607.9144431,12983648.9886772,13079611.7820297,2894,"[206][M]+",157,34509,531.34073255,532.34800901,"IP_MAG","LDGTS_DGTA","[M+H]+",17,2,3,"C27H49N1O9","LDGTS_DGTA 17:2 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.72031178641493,853
"5212",532.348392466545,532.331939769322,532.384803264449,297.510576860053,259.951292598221,323.17133936807,22,8,16308596.5596454,16612170.7748644,13792070.9805996,28686401.0929727,16530787.0430887,10888607.9144431,12983648.9886772,13079611.7820297,2894,"[206][M]+",157,36284,514.31418342,532.34800901,"IP_DAG","DAG","[M+NH4]+",24,3,4,"C27H46O9","DAG 24:3 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.72031178641493,854
"539",532.348392466545,532.331939769322,532.384803264449,297.510576860053,259.951292598221,323.17133936807,22,8,16308596.5596454,16612170.7748644,13792070.9805996,28686401.0929727,16530787.0430887,10888607.9144431,12983648.9886772,13079611.7820297,2894,"[206][M]+",157,92686,514.31418342,532.34800901,"IP_MAG","LMGDG","[M+NH4]+",18,3,0,"C27H46O9","LMGDG 18:3",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.72031178641493,855
"1200",906.848622228111,906.848566916122,906.84884393431,1369.86160863625,1347.31564972157,1371.68995027275,9,8,2915357.60941039,5498009.90316136,10542532.2857607,4717824.98102812,4351994.07094095,3507794.17621217,6032194.26263406,4223047.81520597,6753,"",158,102531,888.81459204,906.84841763,"TAG","TAG","[M+NH4]+",54,1,0,"C57H108O6","TAG 54:1",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.225614454872047,856
"1202",574.447136324919,574.446822332833,574.487592480053,618.909904200667,589.882620835094,703.255447676467,25,8,7423862.40311859,6732407.9499347,3105832.19892371,6623262.77164064,7666774.33646948,7413072.99539109,8842139.76000943,10476003.9578651,3360,"[275][M]+",159,38321,556.41277534,574.44660093,"IP_DAG","DAG","[M+NH4]+",32,6,0,"C35H56O5","DAG 32:6",0,0,1,0,0,0,1,0,0,0,0,"C2a; C3r",-0.932018604243645,857
"733",610.468038938959,610.44642462056,610.49096399658,616.300224583416,577.57339799351,657.793797640739,26,8,810466.445633411,1380433.74635989,446057.09960569,857738.056689577,4390914.52086122,744303.633849075,656158.985378373,1482660.61010583,3747,"[323][M]+",159,38265,592.43390474,610.46773033,"IP_DAG","DAG","[M+NH4]+",32,4,2,"C35H60O7","DAG 32:4 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.505528700934085,858
"7116",610.468038938959,610.44642462056,610.49096399658,616.300224583416,577.57339799351,657.793797640739,26,8,810466.445633411,1380433.74635989,446057.09960569,857738.056689577,4390914.52086122,744303.633849075,656158.985378373,1482660.61010583,3747,"[323][M]+",159,94138,592.43390474,610.46773033,"TAG","TAG","[M+NH4]+",32,3,1,"C35H60O7","TAG 32:3 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.505528700934085,859
"829",724.515221700424,724.50531381299,724.556295953677,618.800641204734,542.024555106109,641.035073131531,10,8,4316929.7423786,5917990.14718915,1994217.68853959,4826545.04092354,5135037.06911255,3731561.3334897,8308275.14479869,6134887.06929613,4974,"[516][M]+",159,29719,723.50740411,724.51468057,"IP_DAG","DGTS_DGTA","[M+H]+",34,8,0,"C44H69N1O7","DGTS_DGTA 34:8",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.746886762655163,860
"1517",746.520241605479,746.475584200087,746.520817873607,618.909904200667,586.479735923067,629.196740537913,25,8,199190.569552734,258802.229102635,1669522.49744291,440714.125298741,390937.421455079,181766.814943848,596654.163360026,7933156.93493668,5174,"[544][M]+",159,41114,728.4863343,746.52015989,"IP_DAG","DAG","[M+NH4]+",40,8,4,"C43H68O9","DAG 40:8 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.109461852320117,861
"1518",746.520241605479,746.475584200087,746.520817873607,618.909904200667,586.479735923067,629.196740537913,25,8,199190.569552734,258802.229102635,1669522.49744291,440714.125298741,390937.421455079,181766.814943848,596654.163360026,7933156.93493668,5174,"[544][M]+",159,96602,728.4863343,746.52015989,"TAG","TAG","[M+NH4]+",40,7,3,"C43H68O9","TAG 40:7 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.109461852320117,862
"1203",472.36334320235,472.304232538617,472.363504773284,411.162016368287,408.377485697503,419.631199740281,9,6,1633705.4981761,1774954.98738665,907555.256872714,1313316.48290754,1686775.64065937,2140860.262469,2706609.58044141,2787556.89233563,2343,"",160,1020,454.32943956,472.36326515,"IP_DAG","WaxEster","[M+NH4]+",26,3,4,"C26H46O6","WaxEster 26:3 +4O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.165237975865305,863
"734",472.36334320235,472.304232538617,472.363504773284,411.162016368287,408.377485697503,419.631199740281,9,6,1633705.4981761,1774954.98738665,907555.256872714,1313316.48290754,1686775.64065937,2140860.262469,2706609.58044141,2787556.89233563,2343,"",160,34344,471.35598869,472.36326515,"IP_MAG","LDGTS_DGTA","[M+H]+",16,1,0,"C26H49N1O6","LDGTS_DGTA 16:1",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.165237975865305,864
"1204",790.458664625253,790.458303668147,790.523533038921,642.042029709947,586.326868985325,643.043524287132,12,8,10941221.4552575,14754857.2953597,6524438.8369779,17618971.0796236,17349141.3956083,14823194.9101723,26469548.6167166,23346872.1954945,5625,"",161,19495,772.42452186,790.45834745,"IP_DAG","DGDG","[M+NH4]+",24,4,0,"C39H64O15","DGDG 24:4",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.401254859640901,865
"1205",141.091227498258,141.054771590825,141.138731006006,28.5772381936162,2.25368476560479,192.774968350685,91,8,11787786.0324191,1814455.18920292,1859527.26101631,2528895.52694569,6259780.88035862,2005699.55434037,1586725.9865679,145116.228769685,162,"",163,75219,140.08372972,141.09100618,"PUA","PUA","[M+H]+",8,2,1,"C8H12O2","PUA 8:2 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.5686205942449,866
"1206",776.506643058615,776.473766175439,776.511110494265,480.356825109812,428.10017954251,481.1141536719,10,8,1075470.1896448,1346928.63635271,664375.240954687,1161462.22210693,1453463.47242594,998147.889710936,1548699.15735153,1429586.7387681,5477,"",166,59916,758.47340017,776.50722576,"IP_DAG","PG","[M+NH4]+",34,4,1,"C40H71O11P1","PG 34:4 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.750413345734404,867
"621",776.506643058615,776.473766175439,776.511110494265,480.356825109812,428.10017954251,481.1141536719,10,8,1075470.1896448,1346928.63635271,664375.240954687,1161462.22210693,1453463.47242594,998147.889710936,1548699.15735153,1429586.7387681,5477,"",166,68888,775.4999493,776.50722576,"IP_DAG","PC","[M+H]+",32,3,3,"C40H74N1O11P1","PC 32:3 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.750413345734404,868
"735",790.521013297036,790.404034366669,790.526015088747,480.726693312808,389.445189322848,542.514930250918,16,8,4394002.7853279,4341219.09327009,2975884.74616699,4356573.06345815,5021591.27842668,3655968.91432408,4909848.85958631,4762222.44533643,5624,"[621][M]+",166,47726,772.48905025,790.52287584,"IP_DAG","PA","[M+NH4]+",38,4,3,"C41H73O11P1","PA 38:4 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",2.35608990062154,869
"7117",790.521013297036,790.404034366669,790.526015088747,480.726693312808,389.445189322848,542.514930250918,16,8,4394002.7853279,4341219.09327009,2975884.74616699,4356573.06345815,5021591.27842668,3655968.91432408,4909848.85958631,4762222.44533643,5624,"[621][M]+",166,51608,789.51559938,790.52287584,"IP_DAG","PE","[M+H]+",36,3,3,"C41H76N1O11P1","PE 36:3 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",2.35608990062154,870
"1013",796.484275326185,796.427540402259,796.484767173335,479.851276837048,458.814112392405,518.964600469337,17,8,4909146.33171995,5146021.78819209,3165044.9751416,4894955.6357846,6182288.08411627,5614984.09339484,6313487.74599068,5746060.38758915,5685,"[635][M]+",166,115361,795.47689183,796.48416829,"IP_DAG","BLL","[M+H]+",32,5,3,"C42H69N1O13","BLL 32:5 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.134385828982535,871
"2124",370.331526280957,370.299157349583,370.387041360419,483.599643512871,453.898572829608,536.199749864999,38,8,2216631.46624148,2483384.79632162,4049656.08037667,1617941.80231468,2077779.2078619,2169799.45627788,3038214.7789229,4272706.57085824,1556,"",166,372,352.29774546,370.33157105,"IP_DAG","WaxEster","[M+NH4]+",22,2,1,"C22H40O3","WaxEster 22:2 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.12088908137149,872
"2513",980.557711214455,980.557625499912,980.558458385978,483.61792965462,482.58980770777,484.678894911422,6,6,183797.21780106,133630.138042968,0,90041.7556086627,230319.743867606,455269.016756836,547046.855795809,157533.806885417,7351,"",166,21955,962.52390166,980.55772725,"IP_DAG","DGDG","[M+NH4]+",36,9,2,"C51H78O17","DGDG 36:9 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.0163534936888795,873
"1207",528.498896531026,528.498715734434,528.498952906133,921.312400941191,919.619210734964,951.759445114263,11,8,13238767.9125,11590338.6820689,6099222.04708711,10591458.7193848,10704857.5985739,14291724.1754895,23053473.1700684,18658045.7650781,2856,"[198][M]+",167,2328,510.46481096,528.49863655,"IP_DAG","WaxEster","[M+NH4]+",32,1,2,"C32H62O4","WaxEster 32:1 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.491923740081865,874
"437",651.56737325017,651.567024988236,651.567510378203,919.644853249932,917.715793169867,920.133833074162,8,8,778775.889322266,1086622.53799238,282030.163768486,679089.798635743,840081.822113639,898546.621599317,1511503.99057737,1845591.52683268,4186,"",167,8319,628.5794469,651.56866832,"IP_MAG","CoprostanolEsters","[M+Na]+",15,0,1,"C42H76O3","CoprostanolEsters 15:0 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.98761833210796,875
"736",720.56239206846,720.552960000781,720.63270176667,919.855470104517,854.83357083969,975.416186977338,31,8,9340310.64840389,10452068.4891543,6092423.53323719,12614396.057375,11238793.9273275,14419735.0602411,19093674.3259261,17480242.4958513,4935,"",167,86761,702.52819916,720.56202475,"IP_DAG","MGDG","[M+NH4]+",30,0,0,"C39H74O10","MGDG 30:0",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.509766609106168,876
"7118",720.56239206846,720.552960000781,720.63270176667,919.855470104517,854.83357083969,975.416186977338,31,8,9340310.64840389,10452068.4891543,6092423.53323719,12614396.057375,11238793.9273275,14419735.0602411,19093674.3259261,17480242.4958513,4935,"",167,95034,702.52819916,720.56202475,"TAG","TAG","[M+NH4]+",36,0,4,"C39H74O10","TAG 36:0 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.509766609106168,877
"830",722.593149252784,722.557619348677,722.642334229754,918.785631637192,854.83357083969,981.612700679475,40,8,1567031.28940257,1467563.65605225,523260.256908202,1451901.15766309,1442326.73560347,910367.413244534,2230348.05042134,2269051.01748413,4954,"",167,40960,704.55910538,722.59293097,"IP_DAG","DAG","[M+NH4]+",40,4,2,"C43H76O7","DAG 40:4 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.302082644551058,878
"8112",722.593149252784,722.557619348677,722.642334229754,918.785631637192,854.83357083969,981.612700679475,40,8,1567031.28940257,1467563.65605225,523260.256908202,1451901.15766309,1442326.73560347,910367.413244534,2230348.05042134,2269051.01748413,4954,"",167,96448,704.55910538,722.59293097,"TAG","TAG","[M+NH4]+",40,3,1,"C43H76O7","TAG 40:3 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.302082644551058,879
"1014",892.534787185544,892.459444125642,892.618211496884,920.075979818521,883.216333121503,952.023147914702,22,8,1276617.78740791,1505639.77398275,627114.561987144,1361570.93735127,1467462.17102432,1639536.2587125,1522194.18386363,1499315.41592725,6614,"",167,62502,874.49961495,892.53344054,"IP_DAG","PG","[M+NH4]+",42,10,2,"C48H75O12P1","PG 42:10 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.50879001571275,880
"1015",892.534787185544,892.459444125642,892.618211496884,920.075979818521,883.216333121503,952.023147914702,22,8,1276617.78740791,1505639.77398275,627114.561987144,1361570.93735127,1467462.17102432,1639536.2587125,1522194.18386363,1499315.41592725,6614,"",167,70968,891.52616408,892.53344054,"IP_DAG","PC","[M+H]+",40,9,4,"C48H78N1O12P1","PC 40:9 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.50879001571275,881
"1208",536.358542897769,536.291345401729,536.379603413661,261.617696479649,205.247590286942,294.033099552376,19,8,5705450.22078404,1304919.76713574,2083844.28966036,7380202.20173856,8159021.15232757,1449967.58644734,2718808.11622266,2277723.44774241,2935,"",169,18319,535.35090331,536.35817977,"IP_MAG","LDGCC","[M+H]+",20,5,0,"C30H49N1O7","LDGCC 20:5",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.677024762610539,882
"438",536.358542897769,536.291345401729,536.379603413661,261.617696479649,205.247590286942,294.033099552376,19,8,5705450.22078404,1304919.76713574,2083844.28966036,7380202.20173856,8159021.15232757,1449967.58644734,2718808.11622266,2277723.44774241,2935,"",169,27269,535.35090331,536.35817977,"IP_DAG","DGTS_DGTA","[M+H]+",20,4,0,"C30H49N1O7","DGTS_DGTA 20:4",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.677024762610539,883
"4113",536.358542897769,536.291345401729,536.379603413661,261.617696479649,205.247590286942,294.033099552376,19,8,5705450.22078404,1304919.76713574,2083844.28966036,7380202.20173856,8159021.15232757,1449967.58644734,2718808.11622266,2277723.44774241,2935,"",169,34874,535.35090331,536.35817977,"IP_MAG","LDGTS_DGTA","[M+H]+",20,5,1,"C30H49N1O7","LDGTS_DGTA 20:5 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.677024762610539,884
"1209",448.378622056875,448.362861242291,448.378731057918,562.517212313128,501.357793367231,565.73537049325,11,8,2896572.08497444,3379133.87270573,1570869.92741622,2880219.33864204,3321804.08464347,4329244.82926798,3793654.75206413,5521171.87178103,2159,"",170,1482,430.3446957,448.37852129,"IP_DAG","WaxEster","[M+NH4]+",28,5,1,"C28H46O3","WaxEster 28:5 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.224736177094775,885
"622",478.425452212716,478.425159635137,478.426325574774,559.934315160515,558.322551149616,563.203101102706,8,8,1103089.40968785,1095029.20822542,339286.231828125,728471.817933269,1043696.15894118,950170.824409569,1175003.89637172,1105679.80715217,2388,"",170,1932,460.39164594,478.42547153,"IP_DAG","WaxEster","[M+NH4]+",30,4,1,"C30H52O3","WaxEster 30:4 +1O",1,0,0,0,0,0,1,0,0,0,0,"C1; C3r",0.0403767884578141,886
"1519",494.38410647181,494.172887354924,494.405192311764,559.860013370883,465.316639472678,603.790528622743,21,8,3780583.12536396,2636962.58922567,1109701.03866296,2205388.18314295,2633347.92412826,2612040.52508984,3118126.93032227,2332963.77928711,2533,"[153][M]+",170,36641,476.35017502,494.38400061,"IP_DAG","DAG","[M+NH4]+",26,4,0,"C29H48O5","DAG 26:4",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.21412871292867,887
"1226",500.277447388886,500.277423377333,500.277475438794,280.838530569392,278.987931629595,282.462544067975,9,8,10378392.9751406,14002379.1784579,5807771.00752386,13132923.1255932,13877157.8448696,12921471.8765625,17280380.6317211,16833081.5386561,2590,"[161][M]+",173,56393,499.26988954,500.277166,"IP_MAG","LPE","[M+H]+",20,5,0,"C25H42N1O7P1","LPE 20:5",0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f",-0.56246597997889,888
"1430",468.308897802178,468.308674239637,468.368704449749,287.229296555191,259.09204935843,314.609757409352,25,8,1820413.32013139,2603169.72245394,704384.919334432,3623493.28969192,2776357.07825105,4316289.12374145,7718508.87048351,4821870.43278245,2298,"",173,48543,450.27464057,468.30846616,"IP_MAG","LPA","[M+NH4]+",19,1,0,"C22H43O7P1","LPA 19:1",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.921704835395208,889
"14116",468.308897802178,468.308674239637,468.368704449749,287.229296555191,259.09204935843,314.609757409352,25,8,1820413.32013139,2603169.72245394,704384.919334432,3623493.28969192,2776357.07825105,4316289.12374145,7718508.87048351,4821870.43278245,2298,"",173,55968,467.3011897,468.30846616,"IP_MAG","LPE","[M+H]+",17,0,0,"C22H46N1O7P1","LPE 17:0",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.921704835395208,890
"14210",468.308897802178,468.308674239637,468.368704449749,287.229296555191,259.09204935843,314.609757409352,25,8,1820413.32013139,2603169.72245394,704384.919334432,3623493.28969192,2776357.07825105,4316289.12374145,7718508.87048351,4821870.43278245,2298,"",173,73898,467.3011897,468.30846616,"IP_MAG","LPC","[M+H]+",14,0,0,"C22H46N1O7P1","LPC 14:0",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.921704835395208,891
"1726",620.437174651117,620.437114000518,620.437382424794,287.168860233285,253.174864908144,288.3931017322,9,8,6920179.08045885,4609194.28757734,3424701.12620387,13773137.3561268,3764635.95141312,3639113.84855636,3104068.026596,6648130.6378498,3864,"[339][M]+",173,10879,619.42954765,620.43682411,"IP_DAG","DGCC","[M+H]+",22,0,2,"C32H61N1O10","DGCC 22:0 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564990831951706,892
"17112",620.437174651117,620.437114000518,620.437382424794,287.168860233285,253.174864908144,288.3931017322,9,8,6920179.08045885,4609194.28757734,3424701.12620387,13773137.3561268,3764635.95141312,3639113.84855636,3104068.026596,6648130.6378498,3864,"[339][M]+",173,18459,619.42954765,620.43682411,"IP_MAG","LDGCC","[M+H]+",22,1,3,"C32H61N1O10","LDGCC 22:1 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564990831951706,893
"1727",620.437174651117,620.437114000518,620.437382424794,287.168860233285,253.174864908144,288.3931017322,9,8,6920179.08045885,4609194.28757734,3424701.12620387,13773137.3561268,3764635.95141312,3639113.84855636,3104068.026596,6648130.6378498,3864,"[339][M]+",173,27434,619.42954765,620.43682411,"IP_DAG","DGTS_DGTA","[M+H]+",22,0,3,"C32H61N1O10","DGTS_DGTA 22:0 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564990831951706,894
"173",620.437174651117,620.437114000518,620.437382424794,287.168860233285,253.174864908144,288.3931017322,9,8,6920179.08045885,4609194.28757734,3424701.12620387,13773137.3561268,3764635.95141312,3639113.84855636,3104068.026596,6648130.6378498,3864,"[339][M]+",173,35014,619.42954765,620.43682411,"IP_MAG","LDGTS_DGTA","[M+H]+",22,1,4,"C32H61N1O10","LDGTS_DGTA 22:1 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564990831951706,895
"174",620.437174651117,620.437114000518,620.437382424794,287.168860233285,253.174864908144,288.3931017322,9,8,6920179.08045885,4609194.28757734,3424701.12620387,13773137.3561268,3764635.95141312,3639113.84855636,3104068.026596,6648130.6378498,3864,"[339][M]+",173,93291,602.40299852,620.43682411,"IP_MAG","LMGDG","[M+NH4]+",23,2,1,"C32H58O10","LMGDG 23:2 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564990831951706,896
"293",500.277447388886,500.277423377333,500.277475438794,280.838530569392,278.987931629595,282.462544067975,9,8,10378392.9751406,14002379.1784579,5807771.00752386,13132923.1255932,13877157.8448696,12921471.8765625,17280380.6317211,16833081.5386561,2590,"[161][M]+",173,48628,482.24334041,500.277166,"IP_MAG","LPA","[M+NH4]+",22,6,0,"C25H39O7P1","LPA 22:6",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.56246597997889,897
"358",544.241369023238,544.241195304297,544.241533959266,279.805635268526,278.331598369814,281.939661057617,8,8,235654.722063802,269475.607134521,109471.846512604,265921.527711382,286953.914820166,326351.748128351,391052.729673218,456420.569911691,3019,"",173,83706,526.20839765,544.24222324,"IP_MAG","LSQDG","[M+NH4]+",13,2,1,"C22H38O12S1","LSQDG 13:2 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.56955253601938,898
"365",664.463403349934,664.461886036785,664.463720899344,282.462544067975,251.008750361395,286.815162322875,11,8,1958525.34580955,1368427.90433691,667141.928630269,8139770.00319366,1541580.35518179,829642.860971679,1158886.66975093,2102168.1214713,4323,"[409][M]+",173,11134,663.45576243,664.46303889,"IP_DAG","DGCC","[M+H]+",24,0,3,"C34H65N1O11","DGCC 24:0 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.548502945945916,899
"361",664.463403349934,664.461886036785,664.463720899344,282.462544067975,251.008750361395,286.815162322875,11,8,1958525.34580955,1368427.90433691,667141.928630269,8139770.00319366,1541580.35518179,829642.860971679,1158886.66975093,2102168.1214713,4323,"[409][M]+",173,18714,663.45576243,664.46303889,"IP_MAG","LDGCC","[M+H]+",24,1,4,"C34H65N1O11","LDGCC 24:1 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.548502945945916,900
"362",664.463403349934,664.461886036785,664.463720899344,282.462544067975,251.008750361395,286.815162322875,11,8,1958525.34580955,1368427.90433691,667141.928630269,8139770.00319366,1541580.35518179,829642.860971679,1158886.66975093,2102168.1214713,4323,"[409][M]+",173,27689,663.45576243,664.46303889,"IP_DAG","DGTS_DGTA","[M+H]+",24,0,4,"C34H65N1O11","DGTS_DGTA 24:0 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.548502945945916,901
"363",664.463403349934,664.461886036785,664.463720899344,282.462544067975,251.008750361395,286.815162322875,11,8,1958525.34580955,1368427.90433691,667141.928630269,8139770.00319366,1541580.35518179,829642.860971679,1158886.66975093,2102168.1214713,4323,"[409][M]+",173,93446,646.4292133,664.46303889,"IP_MAG","LMGDG","[M+NH4]+",25,2,2,"C34H62O11","LMGDG 25:2 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.548502945945916,902
"1227",936.732359762074,936.669565698721,936.837604438519,1156.88658762089,1082.1767191278,1245.89615289539,46,8,2050928.95018229,2773212.97066405,4627610.3860962,3152925.84141796,3179518.40864257,2360878.64891601,3433201.7981108,3606375.36963068,7008,"",174,89626,918.70074398,936.73456957,"IP_DAG","MGDG","[M+NH4]+",42,0,3,"C51H98O13","MGDG 42:0 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",2.35905452595746,903
"1228",538.374264907654,538.301425145623,538.374393745771,140.393898556344,123.09646259775,148.407212354259,8,8,471045.533884827,426734.922375932,478437.330828125,446043.474620275,669685.205568142,603053.947813965,1321128.54145646,1032344.15477353,2960,"",177,18294,537.36655339,538.37382985,"IP_MAG","LDGCC","[M+H]+",20,4,0,"C30H51N1O7","LDGCC 20:4",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.808095842668962,904
"2016",538.374264907654,538.301425145623,538.374393745771,140.393898556344,123.09646259775,148.407212354259,8,8,471045.533884827,426734.922375932,478437.330828125,446043.474620275,669685.205568142,603053.947813965,1321128.54145646,1032344.15477353,2960,"",177,27244,537.36655339,538.37382985,"IP_DAG","DGTS_DGTA","[M+H]+",20,3,0,"C30H51N1O7","DGTS_DGTA 20:3",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.808095842668962,905
"2017",538.374264907654,538.301425145623,538.374393745771,140.393898556344,123.09646259775,148.407212354259,8,8,471045.533884827,426734.922375932,478437.330828125,446043.474620275,669685.205568142,603053.947813965,1321128.54145646,1032344.15477353,2960,"",177,34849,537.36655339,538.37382985,"IP_MAG","LDGTS_DGTA","[M+H]+",20,4,1,"C30H51N1O7","LDGTS_DGTA 20:4 +1O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.808095842668962,906
"2212",598.359030602053,598.292436273485,598.391464774161,137.942734768345,105.126377565278,172.935097369329,21,8,1543723.99447098,1793126.65625172,77639.7088908203,1568599.26991693,1500026.14883684,1388527.30411203,1455808.68320716,1577788.8159666,3627,"",177,93216,580.32474812,598.35857371,"IP_MAG","LMGDG","[M+NH4]+",22,6,1,"C31H48O10","LMGDG 22:6 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.763575677498177,907
"1229",844.688738920806,844.687495043399,844.744469775112,1206.22660004754,1204.24587136055,1279.60855989828,12,8,4744277.83665366,5308400.72755942,4644221.18833009,4530360.82581321,5055651.25851262,4749307.70451472,4919017.36175604,4888061.67066756,6161,"[711][M]+",180,13954,843.67994893,844.68722539,"IP_DAG","DGCC","[M+H]+",38,0,2,"C48H93N1O10","DGCC 38:0 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.79182395658858,908
"439",844.688738920806,844.687495043399,844.744469775112,1206.22660004754,1204.24587136055,1279.60855989828,12,8,4744277.83665366,5308400.72755942,4644221.18833009,4530360.82581321,5055651.25851262,4749307.70451472,4919017.36175604,4888061.67066756,6161,"[711][M]+",180,30509,843.67994893,844.68722539,"IP_DAG","DGTS_DGTA","[M+H]+",38,0,3,"C48H93N1O10","DGTS_DGTA 38:0 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.79182395658858,909
"623",1156.90974842284,1156.90952833709,1156.91035560579,1206.84035021808,1204.50026822414,1208.90819842235,8,8,2290207.06728515,2198104.94210504,997102.709389645,1873099.16599935,1733101.29654785,2055622.20325955,5223482.45640139,4357136.62860939,8295,"",180,111897,1138.8775863,1156.91141189,"TAG","TAG","[M+NH4]+",70,12,3,"C73H118O9","TAG 70:12 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.43785180611248,910
"1230",676.491579854468,676.455540132542,676.518625183028,869.581042680192,867.192969848546,899.331974155273,13,8,6794830.05399219,10231983.8838214,3817893.34499232,10397096.5804327,9678241.90963979,7400361.80072414,9648524.76465707,13369849.9317368,4458,"[432][M]+",183,68023,675.48390528,676.49118174,"IP_DAG","PC","[M+H]+",28,1,0,"C36H70N1O8P1","PC 28:1",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.588499124726776,911
"624",910.554560357973,910.524786346478,910.657959293257,868.853289557554,829.375328819462,886.171491176038,22,8,380747.03320638,973557.477258571,753538.835816894,1871757.98757485,1220214.7614324,1016673.26481662,2437429.49765046,1440898.09118867,6788,"",183,78828,892.52179319,910.55561878,"IP_DAG","SQDG","[M+NH4]+",36,3,3,"C45H80O15S1","SQDG 36:3 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.16239140761649,912
