"","peakgroup_mz","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rt","peakgroup_rtmin","peakgroup_rtmax","npeaks","mzXML_pos","Orbi_1229","Orbi_1230","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1235","Orbi_1236","xcms_peakgroup","isotopes","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","LOBdbase_mz","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","elem_formula","compound_name","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","LOBdbase_ppm_match","match_ID"
"3195",506.369123475034,506.188835144355,506.405474665248,399.5465,388.92,499.91,22,8,12082878.1507778,2321976.40014613,2453461.76376348,1983260.99172656,3349212.43515339,16977488.8675365,1992576.12004847,7637139.88126737,2368,"",2678,36032,488.33491888,506.36874447,"IP_DAG","DAG","[M+NH4]+",23,1,3,"C26H48O8","DAG 23:1 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.748476357997605,2239
"4136",506.369123475034,506.188835144355,506.405474665248,399.5465,388.92,499.91,22,8,12082878.1507778,2321976.40014613,2453461.76376348,1983260.99172656,3349212.43515339,16977488.8675365,1992576.12004847,7637139.88126737,2368,"",2678,46714,488.33491888,506.36874447,"IP_MAG","MAG","[M+NH4]+",23,2,4,"C26H48O8","MAG 23:2 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.748476357997605,2240
"1876",615.245724434219,615.211278254726,615.40491241402,394.08,311.873,524.81,26,8,2262879.3632334,2121370.875875,3449564.87727723,1727325.15636217,90196.4925282505,6762416.80269375,4477102.51146576,2349959.74076904,3319,"",2691,114516,614.2379655,615.24524196,"pigment","Chlide_a","[M+H]+",NA,NA,0,"C35H34Mg1N4O5","Chlide_a",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.784198213222538,2241
"1877",956.770069352052,956.701136946826,956.776531577107,1110.38,1057.94,1183.55,19,7,11083648.9125001,355616.221406252,7918958.77602544,952987.799671876,203416.361226562,3534082.23659056,779415.924838781,2850918.360083,5903,"",2695,48349,938.73397221,956.7677978,"IP_DAG","PA","[M+NH4]+",52,3,1,"C55H103O9P1","PA 52:3 +1O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-2.37419367243345,2242
"2363",956.770069352052,956.701136946826,956.776531577107,1110.38,1057.94,1183.55,19,7,11083648.9125001,355616.221406252,7918958.77602544,952987.799671876,203416.361226562,3534082.23659056,779415.924838781,2850918.360083,5903,"",2695,54973,955.76052134,956.7677978,"IP_DAG","PE","[M+H]+",50,2,1,"C55H106N1O9P1","PE 50:2 +1O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-2.37419367243345,2243
"21114",956.770069352052,956.701136946826,956.776531577107,1110.38,1057.94,1183.55,19,7,11083648.9125001,355616.221406252,7918958.77602544,952987.799671876,203416.361226562,3534082.23659056,779415.924838781,2850918.360083,5903,"",2695,72603,955.76052134,956.7677978,"IP_DAG","PC","[M+H]+",47,2,1,"C55H106N1O9P1","PC 47:2 +1O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-2.37419367243345,2244
"22107",956.770069352052,956.701136946826,956.776531577107,1110.38,1057.94,1183.55,19,7,11083648.9125001,355616.221406252,7918958.77602544,952987.799671876,203416.361226562,3534082.23659056,779415.924838781,2850918.360083,5903,"",2695,105646,938.73634164,956.77016723,"TAG","TAG","[M+NH4]+",59,11,0,"C62H98O6","TAG 59:11",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",0.102300376577521,2245
"1878",916.739184299834,916.678995666233,916.796984429174,1110.565,1025.11,1166.44,34,8,6634337.0966582,1182083.70167347,1381369.00351561,840207.319114583,52803382.7931251,5088109.08626084,3244031.97352449,5120116.19394531,5660,"",2696,103931,898.70504148,916.73886707,"TAG","TAG","[M+NH4]+",56,10,0,"C59H94O6","TAG 56:10",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.346041653883713,2246
"2364",934.755433853828,934.671329349524,934.826624865229,1109.03,977.153,1212.34,41,8,1451159.59974888,1222325.17008398,1746941.43883929,1210015.35325928,273603.867524417,5865315.21253907,2233914.17805397,1381668.11054686,5768,"",2696,89921,916.72147944,934.75530503,"IP_DAG","MGDG","[M+NH4]+",43,0,2,"C52H100O12","MGDG 43:0 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.137815562378999,2247
"1879",666.639934043382,666.639530192936,666.676578405037,1111.35,1095.79,1142.8,7,6,17394957.2873877,12842751.4488464,11859220.3912667,334726.592242841,10050561.4719867,16396274.4645296,886138.883459822,11054085.9316199,3756,"",2704,5298,648.60566168,666.63948727,"IP_DAG","WaxEster","[M+NH4]+",42,2,2,"C42H80O4","WaxEster 42:2 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.670187395947517,2248
"1880",682.671507582494,682.671215759046,682.671815646259,1110.535,1107.42,1126.74,8,7,1578027.69667969,1659695.66773073,1090146.97176339,999203.625908201,920496.785678017,731458.659765625,1410902.57214845,746112.00302262,3890,"",2705,5628,664.63696184,682.67078743,"IP_DAG","WaxEster","[M+NH4]+",43,1,2,"C43H84O4","WaxEster 43:1 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.05490451212324,2249
"1881",897.722104870752,897.637258560254,897.774337940487,1110.38,1039.39,1195.25,37,8,19851678.6609374,18804097.8709821,3242909.51250002,914263.619550773,777369.24421875,10450955.6789063,6156314.85503174,8383147.3210714,5523,"",2708,131100,896.71389165,897.72116811,"IP_DAG","S_DGCC","[M+H]+",43,1,0,"C53H100O8S1","S_DGCC 43:1",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.04348742750125,2250
"1882",185.190160923644,185.16511178738,185.190250949416,43.49175,21.8211,50.7063,10,8,1436293.53106281,1894673.73218659,1803080.6585335,802206.851091732,1178997.17072689,776331.02133776,1552965.84870657,1022061.73945313,372,"",2715,75298,184.18271558,185.18999204,"PUA","PUA","[M+H]+",12,0,0,"C12H24O1","PUA 12:0",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.911948004276516,2251
"1883",256.154467797592,256.050353745026,256.263738744842,42.4981,6.17281,74.482,20,7,666737.863061328,7246943.05230401,2880768.18496943,3905695.75562054,319497.012383382,4749082.92700885,397332.758275947,3386099.42091667,739,"",2717,44831,238.1205092,256.15433479,"IP_MAG","MAG","[M+NH4]+",10,4,0,"C13H18O4","MAG 10:4",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.519247866306691,2252
"1884",702.587729183011,702.4948997238,702.66218520868,977.649,925.646,1074.83,27,8,4055696.07106522,694670.805426558,3491889.54606111,254209.341593424,1364520.39149957,13494291.9913242,7199893.15597221,7157368.84062674,4049,"",2730,39847,684.55402,702.58784559,"IP_DAG","DAG","[M+NH4]+",37,1,3,"C40H76O8","DAG 37:1 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.165683181429749,2253
"3196",702.587729183011,702.4948997238,702.66218520868,977.649,925.646,1074.83,27,8,4055696.07106522,694670.805426558,3491889.54606111,254209.341593424,1364520.39149957,13494291.9913242,7199893.15597221,7157368.84062674,4049,"",2730,95335,684.55402,702.58784559,"TAG","TAG","[M+NH4]+",37,0,2,"C40H76O8","TAG 37:0 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.165683181429749,2254
"1885",716.580940454979,716.559503536618,716.666749858365,977.6735,953.482,1036.5,10,7,2693761.29747491,279025.638281249,441058.546250002,730692.164167238,194072.527703613,2126702.26704478,1242388.10581432,2996420.08401628,4160,"",2731,6090,698.54854068,716.58236627,"IP_DAG","WaxEster","[M+NH4]+",44,7,4,"C44H74O6","WaxEster 44:7 +4O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",1.98974338268511,2255
"2365",716.580940454979,716.559503536618,716.666749858365,977.6735,953.482,1036.5,10,7,2693761.29747491,279025.638281249,441058.546250002,730692.164167238,194072.527703613,2126702.26704478,1242388.10581432,2996420.08401628,4160,"",2731,9870,698.54854068,716.58236627,"IP_MAG","CholesterolEsters","[M+NH4]+",17,2,4,"C44H74O6","CholesterolEsters 17:2 +4O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",1.98974338268511,2256
"3197",716.580940454979,716.559503536618,716.666749858365,977.6735,953.482,1036.5,10,7,2693761.29747491,279025.638281249,441058.546250002,730692.164167238,194072.527703613,2126702.26704478,1242388.10581432,2996420.08401628,4160,"",2731,41443,698.54854068,716.58236627,"IP_DAG","DAG","[M+NH4]+",41,6,1,"C44H74O6","DAG 41:6 +1O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",1.98974338268511,2257
"4137",716.580940454979,716.559503536618,716.666749858365,977.6735,953.482,1036.5,10,7,2693761.29747491,279025.638281249,441058.546250002,730692.164167238,194072.527703613,2126702.26704478,1242388.10581432,2996420.08401628,4160,"",2731,96861,698.54854068,716.58236627,"TAG","TAG","[M+NH4]+",41,5,0,"C44H74O6","TAG 41:5",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",1.98974338268511,2258
"21115",910.568257483654,910.532254200453,910.646527429106,974.404,928.789,1059.8,26,8,528306.038262371,230475.45825407,836349.503805471,10069631.6464602,1409442.5803125,9514155.13394534,941651.914897464,1249385.30814376,5625,"",2731,15264,909.56022761,910.56750407,"IP_DAG","DGCC","[M+H]+",42,11,4,"C52H79N1O12","DGCC 42:11 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.827411093628828,2259
"22108",910.568257483654,910.532254200453,910.646527429106,974.404,928.789,1059.8,26,8,528306.038262371,230475.45825407,836349.503805471,10069631.6464602,1409442.5803125,9514155.13394534,941651.914897464,1249385.30814376,5625,"",2731,116389,909.56022761,910.56750407,"IP_DAG","BLL","[M+H]+",42,10,2,"C52H79N1O12","BLL 42:10 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.827411093628828,2260
"1886",554.551296158363,554.541902180237,554.562517634491,977.6765,896.358,1016.07,14,7,50717020.5407134,0,217097.565364259,492886.738441408,352295.429845215,511695.424224026,879408.714919922,29003748.6268079,2786,"",2736,3162,536.51684658,554.55067217,"IP_DAG","WaxEster","[M+NH4]+",35,1,1,"C35H68O3","WaxEster 35:1 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.12521432978533,2261
"1887",916.70343641759,916.664906806526,916.743541291124,974.508,931.818,989.534,11,7,1485181.28207812,1758810.34871647,592838.496294437,1136082.09519081,149645.588062109,1827794.6209961,428024.159264062,321033.036162498,5662,"",2739,103448,898.66865594,916.70248153,"TAG","TAG","[M+NH4]+",55,11,1,"C58H90O7","TAG 55:11 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.04165485405978,2262
"1888",546.379223668265,546.319578898586,546.406841948396,383.069,295.993,478.928,33,8,7527756.0955836,7060997.96290625,391361.792603027,9378914.44693577,8268020.91698438,12982185.691875,7047083.23454515,6348076.50151367,2713,"[229][M]+",2747,2550,528.34508964,546.37891523,"IP_DAG","WaxEster","[M+NH4]+",32,8,4,"C32H48O6","WaxEster 32:8 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564513484056203,2263
"2366",546.379223668265,546.319578898586,546.406841948396,383.069,295.993,478.928,33,8,7527756.0955836,7060997.96290625,391361.792603027,9378914.44693577,8268020.91698438,12982185.691875,7047083.23454515,6348076.50151367,2713,"[229][M]+",2747,35119,545.37163877,546.37891523,"IP_MAG","LDGTS_DGTA","[M+H]+",22,6,0,"C32H51N1O6","LDGTS_DGTA 22:6",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564513484056203,2264
"3198",546.379223668265,546.319578898586,546.406841948396,383.069,295.993,478.928,33,8,7527756.0955836,7060997.96290625,391361.792603027,9378914.44693577,8268020.91698438,12982185.691875,7047083.23454515,6348076.50151367,2713,"[229][M]+",2747,37523,528.34508964,546.37891523,"IP_DAG","DAG","[M+NH4]+",29,7,1,"C32H48O6","DAG 29:7 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.564513484056203,2265
"1889",602.382237715863,602.332695451202,602.474856832704,384.557,319.912,414.471,13,6,1506636.52906761,796176.58403789,746361.111141601,0,519996.562117297,179171.773742676,0,579144.896953125,3202,"",2757,47278,584.34780559,602.38163118,"IP_DAG","PA","[M+NH4]+",28,4,0,"C31H53O8P1","PA 28:4",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.00689634483378,2266
"2367",602.382237715863,602.332695451202,602.474856832704,384.557,319.912,414.471,13,6,1506636.52906761,796176.58403789,746361.111141601,0,519996.562117297,179171.773742676,0,579144.896953125,3202,"",2757,49518,601.37435472,602.38163118,"IP_DAG","PE","[M+H]+",26,3,0,"C31H56N1O8P1","PE 26:3",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.00689634483378,2267
"3199",602.382237715863,602.332695451202,602.474856832704,384.557,319.912,414.471,13,6,1506636.52906761,796176.58403789,746361.111141601,0,519996.562117297,179171.773742676,0,579144.896953125,3202,"",2757,67348,601.37435472,602.38163118,"IP_DAG","PC","[M+H]+",23,3,0,"C31H56N1O8P1","PC 23:3",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.00689634483378,2268
"1890",852.511251752183,852.500619199724,852.511687491069,381.665,317.922,405.635,7,4,1357527.10920677,0,0,496913.87539822,0,1715819.64772031,603123.220012218,2679083.453354,5198,"[588][M]+",2760,88306,834.47655748,852.51038307,"IP_DAG","MGDG","[M+NH4]+",36,8,4,"C45H70O14","MGDG 36:8 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.0189696227285,2269
"2368",852.511251752183,852.500619199724,852.511687491069,381.665,317.922,405.635,7,4,1357527.10920677,0,0,496913.87539822,0,1715819.64772031,603123.220012218,2679083.453354,5198,"[588][M]+",2760,115653,851.50310661,852.51038307,"IP_DAG","BLL","[M+H]+",35,6,4,"C45H73N1O14","BLL 35:6 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.0189696227285,2270
"1891",604.457198790447,604.419309820965,604.478545890146,518.481,452.624,560.995,17,8,8488586.83322768,522382.671911892,687448.377441965,15426624.959167,683164.019839285,415215.628242186,4556776.82527148,516115.476165039,3223,"",2762,3630,586.42334004,604.45716563,"IP_DAG","WaxEster","[M+NH4]+",36,7,4,"C36H58O6","WaxEster 36:7 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.0548598785897955,2271
"2369",604.457198790447,604.419309820965,604.478545890146,518.481,452.624,560.995,17,8,8488586.83322768,522382.671911892,687448.377441965,15426624.959167,683164.019839285,415215.628242186,4556776.82527148,516115.476165039,3223,"",2762,38643,586.42334004,604.45716563,"IP_DAG","DAG","[M+NH4]+",33,6,1,"C36H58O6","DAG 33:6 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.0548598785897955,2272
"21116",604.457198790447,604.419309820965,604.478545890146,518.481,452.624,560.995,17,8,8488586.83322768,522382.671911892,687448.377441965,15426624.959167,683164.019839285,415215.628242186,4556776.82527148,516115.476165039,3223,"",2762,94446,586.42334004,604.45716563,"TAG","TAG","[M+NH4]+",33,5,0,"C36H58O6","TAG 33:5",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.0548598785897955,2273
"4138",652.49979058258,652.457601937346,652.499937949507,518.788,518.433,542.384,5,5,147834.634678894,164580.763892581,5116362.54174479,707335.523202345,7824443.59504843,2989599.43611886,311785.55304398,967715.138003689,3638,"",2762,93391,634.46559884,652.49942443,"IP_MAG","LMGDG","[M+NH4]+",25,0,1,"C34H66O10","LMGDG 25:0 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.561153873955243,2274
"1892",762.49197377907,762.480756655995,762.500409108682,521.069,427.513,525.218,5,5,1218697.613875,246366.02824463,647092.231531249,167866.918614209,237433.801839314,120917.429160547,647972.678562284,350924.861495535,4486,"",2763,47626,744.45775009,762.49157568,"IP_DAG","PA","[M+NH4]+",36,4,3,"C39H69O11P1","PA 36:4 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.522102909808108,2275
"2370",762.49197377907,762.480756655995,762.500409108682,521.069,427.513,525.218,5,5,1218697.613875,246366.02824463,647092.231531249,167866.918614209,237433.801839314,120917.429160547,647972.678562284,350924.861495535,4486,"",2763,51133,761.48429922,762.49157568,"IP_DAG","PE","[M+H]+",34,3,3,"C39H72N1O11P1","PE 34:3 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.522102909808108,2276
"21117",762.49197377907,762.480756655995,762.500409108682,521.069,427.513,525.218,5,5,1218697.613875,246366.02824463,647092.231531249,167866.918614209,237433.801839314,120917.429160547,647972.678562284,350924.861495535,4486,"",2763,59646,744.45775009,762.49157568,"IP_DAG","PG","[M+NH4]+",33,4,1,"C39H69O11P1","PG 33:4 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.522102909808108,2277
"22109",762.49197377907,762.480756655995,762.500409108682,521.069,427.513,525.218,5,5,1218697.613875,246366.02824463,647092.231531249,167866.918614209,237433.801839314,120917.429160547,647972.678562284,350924.861495535,4486,"",2763,68688,761.48429922,762.49157568,"IP_DAG","PC","[M+H]+",31,3,3,"C39H72N1O11P1","PC 31:3 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.522102909808108,2278
"1893",812.507472779359,812.507042103002,812.508082725277,521.493,521.069,521.526,4,4,779605.566109266,0,0,15298.8689112961,0,2237014.60911567,436649.350111607,937980.659454222,4872,"",2768,47841,794.47340017,812.50722576,"IP_DAG","PA","[M+NH4]+",40,7,3,"C43H71O11P1","PA 40:7 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.304021122161086,2279
"2371",812.507472779359,812.507042103002,812.508082725277,521.493,521.069,521.526,4,4,779605.566109266,0,0,15298.8689112961,0,2237014.60911567,436649.350111607,937980.659454222,4872,"",2768,52183,811.4999493,812.50722576,"IP_DAG","PE","[M+H]+",38,6,3,"C43H74N1O11P1","PE 38:6 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.304021122161086,2280
"3200",812.507472779359,812.507042103002,812.508082725277,521.493,521.069,521.526,4,4,779605.566109266,0,0,15298.8689112961,0,2237014.60911567,436649.350111607,937980.659454222,4872,"",2768,60906,794.47340017,812.50722576,"IP_DAG","PG","[M+NH4]+",37,7,1,"C43H71O11P1","PG 37:7 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.304021122161086,2281
"4139",812.507472779359,812.507042103002,812.508082725277,521.493,521.069,521.526,4,4,779605.566109266,0,0,15298.8689112961,0,2237014.60911567,436649.350111607,937980.659454222,4872,"",2768,69663,811.4999493,812.50722576,"IP_DAG","PC","[M+H]+",35,6,3,"C43H74N1O11P1","PC 35:6 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.304021122161086,2282
"1894",528.42625902882,528.416683187161,528.438211205472,521.8475,416.005,540.472,16,8,45219546.498267,32751066.5509874,32166426.1764,17762191.4008984,35659483.9479937,6804427.06817187,39715063.2724545,33819418.5164,2551,"",2774,1920,510.39203988,528.42586547,"IP_DAG","WaxEster","[M+NH4]+",30,3,4,"C30H54O6","WaxEster 30:3 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.744775844868552,2283
"2551",528.42625902882,528.416683187161,528.438211205472,521.8475,416.005,540.472,16,8,45219546.498267,32751066.5509874,32166426.1764,17762191.4008984,35659483.9479937,6804427.06817187,39715063.2724545,33819418.5164,2551,"",2774,34769,527.41858901,528.42586547,"IP_MAG","LDGTS_DGTA","[M+H]+",20,1,0,"C30H57N1O6","LDGTS_DGTA 20:1",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.744775844868552,2284
"25511",528.42625902882,528.416683187161,528.438211205472,521.8475,416.005,540.472,16,8,45219546.498267,32751066.5509874,32166426.1764,17762191.4008984,35659483.9479937,6804427.06817187,39715063.2724545,33819418.5164,2551,"",2774,36823,510.39203988,528.42586547,"IP_DAG","DAG","[M+NH4]+",27,2,1,"C30H54O6","DAG 27:2 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.744775844868552,2285
"1895",554.441956233748,554.432630468037,554.464393624841,518.968,487.534,624.617,25,8,1256089.39307205,1479719.45962305,3483662.65180977,2009278.07589214,3936153.85001718,563790.241506975,1641850.76036719,1411138.47901074,2782,"",2775,2430,536.40768996,554.44151555,"IP_DAG","WaxEster","[M+NH4]+",32,4,4,"C32H56O6","WaxEster 32:4 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.79482458634949,2286
"2782",554.441956233748,554.432630468037,554.464393624841,518.968,487.534,624.617,25,8,1256089.39307205,1479719.45962305,3483662.65180977,2009278.07589214,3936153.85001718,563790.241506975,1641850.76036719,1411138.47901074,2782,"",2775,35019,553.43423909,554.44151555,"IP_MAG","LDGTS_DGTA","[M+H]+",22,2,0,"C32H59N1O6","LDGTS_DGTA 22:2",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.79482458634949,2287
"27821",554.441956233748,554.432630468037,554.464393624841,518.968,487.534,624.617,25,8,1256089.39307205,1479719.45962305,3483662.65180977,2009278.07589214,3936153.85001718,563790.241506975,1641850.76036719,1411138.47901074,2782,"",2775,37383,536.40768996,554.44151555,"IP_DAG","DAG","[M+NH4]+",29,3,1,"C32H56O6","DAG 29:3 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.79482458634949,2288
"1896",768.502567239451,768.424015749508,768.541317531602,518.481,408.583,605.587,21,8,737580.202198661,1224455.87315237,428599.786795019,2602261.06258073,394971.992196987,1761420.58662109,506262.957242188,1080964.49438027,4528,"",2776,47572,750.46831479,768.50214038,"IP_DAG","PA","[M+NH4]+",35,2,4,"C38H71O12P1","PA 35:2 +4O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.555443411963602,2289
"4528",768.502567239451,768.424015749508,768.541317531602,518.481,408.583,605.587,21,8,737580.202198661,1224455.87315237,428599.786795019,2602261.06258073,394971.992196987,1761420.58662109,506262.957242188,1080964.49438027,4528,"",2776,50863,767.49486392,768.50214038,"IP_DAG","PE","[M+H]+",33,1,4,"C38H74N1O12P1","PE 33:1 +4O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.555443411963602,2290
"45281",768.502567239451,768.424015749508,768.541317531602,518.481,408.583,605.587,21,8,737580.202198661,1224455.87315237,428599.786795019,2602261.06258073,394971.992196987,1761420.58662109,506262.957242188,1080964.49438027,4528,"",2776,59322,750.46831479,768.50214038,"IP_DAG","PG","[M+NH4]+",32,2,2,"C38H71O12P1","PG 32:2 +2O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.555443411963602,2291
"45282",768.502567239451,768.424015749508,768.541317531602,518.481,408.583,605.587,21,8,737580.202198661,1224455.87315237,428599.786795019,2602261.06258073,394971.992196987,1761420.58662109,506262.957242188,1080964.49438027,4528,"",2776,68443,767.49486392,768.50214038,"IP_DAG","PC","[M+H]+",30,1,4,"C38H74N1O12P1","PC 30:1 +4O",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.555443411963602,2292
"1897",848.552042437011,848.543161978665,848.573062596546,521.807,467.351,524.582,7,5,289015.168940012,0,0,1219059.18273399,0,6727451.8679933,279736.638671875,2182876.59549043,5172,"",2777,13914,847.54457753,848.55185399,"IP_DAG","DGCC","[M+H]+",37,7,4,"C47H77N1O12","DGCC 37:7 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.222080725544724,2293
"5172",848.552042437011,848.543161978665,848.573062596546,521.807,467.351,524.582,7,5,289015.168940012,0,0,1219059.18273399,0,6727451.8679933,279736.638671875,2182876.59549043,5172,"",2777,88796,830.5180284,848.55185399,"IP_DAG","MGDG","[M+NH4]+",38,8,2,"C47H74O12","MGDG 38:8 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.222080725544724,2294
"51721",848.552042437011,848.543161978665,848.573062596546,521.807,467.351,524.582,7,5,289015.168940012,0,0,1219059.18273399,0,6727451.8679933,279736.638671875,2182876.59549043,5172,"",2777,115849,847.54457753,848.55185399,"IP_DAG","BLL","[M+H]+",37,6,2,"C47H77N1O12","BLL 37:6 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.222080725544724,2295
"1898",665.54656925268,665.546327895351,665.630670435752,855.2495,804.512,902.103,6,5,1930702.22575056,125264.632167969,910093.722320803,1026026.81597471,0,230713.082745008,15281.6591720647,1016717.2325354,3750,"",2781,8343,642.55871144,665.54793286,"IP_MAG","CoprostanolEsters","[M+Na]+",15,1,2,"C42H74O4","CoprostanolEsters 15:1 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",2.04884915445616,2296
"1899",776.521368607906,776.459558800203,776.53712135167,853.486,810.714,913.255,19,8,5662339.32589305,1357071.38689849,216262.416620215,82823.3625984373,743868.914234251,258350.936185547,818854.641556206,1156295.01398389,4592,"",2786,47903,758.48865631,776.5224819,"IP_DAG","PA","[M+NH4]+",41,8,0,"C44H71O8P1","PA 41:8",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",1.43368945476967,2297
"2372",776.521368607906,776.459558800203,776.53712135167,853.486,810.714,913.255,19,8,5662339.32589305,1357071.38689849,216262.416620215,82823.3625984373,743868.914234251,258350.936185547,818854.641556206,1156295.01398389,4592,"",2786,52468,775.51520544,776.5224819,"IP_DAG","PE","[M+H]+",39,7,0,"C44H74N1O8P1","PE 39:7",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",1.43368945476967,2298
"3201",776.521368607906,776.459558800203,776.53712135167,853.486,810.714,913.255,19,8,5662339.32589305,1357071.38689849,216262.416620215,82823.3625984373,743868.914234251,258350.936185547,818854.641556206,1156295.01398389,4592,"",2786,69898,775.51520544,776.5224819,"IP_DAG","PC","[M+H]+",36,7,0,"C44H74N1O8P1","PC 36:7",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",1.43368945476967,2299
"1900",942.551229062125,942.497911323319,942.619526877176,855.685,807.81,947.694,11,6,697139.136970705,97123.38707757,156340.187452149,1208703.82512556,251258.069920312,5228612.3520415,784549.134970236,3312425.76900976,5813,"",2787,72093,941.54181416,942.54909062,"IP_DAG","PC","[M+H]+",44,12,4,"C52H80N1O12P1","PC 44:12 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",-2.26878594057604,2300
"1901",1060.67650083245,1060.60508520975,1060.73039540518,854.146,789.423,911.5,7,5,349114.062715235,0,126521.683669336,1534114.52439498,0,2430433.57717823,20892.2716551721,1145691.86014648,6372,"",2791,22860,1042.64401692,1060.67784251,"IP_DAG","DGDG","[M+NH4]+",40,5,3,"C55H94O18","DGDG 40:5 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.2649246531972,2301
"1902",997.694438576915,997.62807829037,997.720867486116,834.867,707.125,905.134,17,8,264354.913738672,589958.821356814,678063.030715281,714939.572493748,824194.852640205,308432.610595312,830049.467034083,643339.353053385,6107,"",2802,125599,996.68530744,997.6925839,"IP_DAG","PDPT","[M+H]+",48,5,2,"C56H101O10P1S1","PDPT 48:5 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.85896632377006,2302
